system:index,pop_child_total,pop_exposed_agricultural_drought_fao_1984-2023,pop_exposed_air_pollution_pm25_1998-2023,pop_exposed_coastal_flood_100yr_jrc_2024,pop_exposed_drought_spei_terraclimate_1958-2025,pop_exposed_drought_spi_terraclimate_1958-2025,pop_exposed_drought_topic,pop_exposed_extreme_heat_ecmwf_2014-2024,pop_exposed_fire_FRP_nasa_2001-2024,pop_exposed_fire_frequency_nasa_2001-2023,pop_exposed_fire_topic,pop_exposed_heatwave_duration_ecmwf_2014-2024,pop_exposed_heatwave_frequency_ecmwf_2014-2024,pop_exposed_heatwave_severity_ecmwf_2014-2024,pop_exposed_heatwave_topic,pop_exposed_river_flood_100yr_jrc_2024,pop_exposed_sand_dust_storm_unccd_2024,pop_exposed_tropical_storm_100yr_giri_2024,pop_exposed_vectorborne_malariapf_2012-2022,pop_exposed_vectorborne_malariapv_2012-2022,pop_mhi_p75,pop_mhi_p80,pop_mhi_p85,pop_mhi_p90,pop_mhi_p95,pop_topic_ge_1,pop_topic_ge_2,pop_topic_ge_3,pop_topic_ge_4,pop_topic_ge_5,pop_topic_ge_6,pop_topic_ge_7,pop_topic_ge_8,pop_total,ucode,.geo
0000000000000000023c,484025.4310338008,368851.95909570437,468022.91988237284,3433.043298968322,437081.58476209216,418511.87322443526,468784.3289270498,171206.2541803568,63640.435155851555,27305.2233040069,73227.61015993345,412278.9092857501,392972.5254059219,0.0,412279.064215473,69390.92955785568,17.618832247046864,0.0,437718.64206548897,431182.68261977535,401256.46805671835,362665.68911945133,323867.90484717744,259695.58261269404,145355.57449891412,481219.0118441883,418716.92010768445,227706.96149902052,62653.91858273119,8036.398560673845,5.63857758582807,0.0,0.0,1420427.099656613,MMR_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000023d,6621268.036874853,5644714.446436774,6549360.564233398,556268.392823522,1307327.9473230038,436427.0712032077,5763951.517441489,6199317.77312683,412900.5938088816,256232.79726521255,617316.5596918202,6407307.044035441,6210089.441083074,0.0,6513487.791114033,1945551.9564745682,9063.400371065036,5370153.592084091,5691051.191244619,5616905.740627617,6483044.4131093435,6440473.390682372,6290029.154597816,5882624.150786829,4416581.589598771,6621268.015416104,6537589.008501195,6304551.1034691315,5043568.8893376235,1918658.627646912,506251.8248658336,43139.08898245167,84.42490816709457,2.39049089112541E7,MMR_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000023e,5315967.636999575,2244327.6050267825,5315852.310193287,0.0,2443105.5042801383,1194198.4397310573,4147408.8401838928,3394612.8032729398,380972.06245044817,384575.9762981351,605842.0137697287,4393326.937613344,3782853.4031160455,3.251263003796339,4715372.1949190255,403820.8265511017,24540.018345838405,2893214.6227206932,2829993.9552580025,3055258.6986989435,3755193.3157335483,3492398.723665296,3313234.681659084,2916175.047931498,1423486.6902267584,5307846.6982221715,4582407.610541036,3308160.316340912,2593323.7631817674,363629.3458645605,29222.048689601004,221.53692317008972,0.0,1.830167228460491E7,MMR_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000023f,473243.3409747982,25496.934090533767,473231.7717966938,0.0,166087.90945802187,32186.353859251405,171897.45286206738,235292.39243649394,90056.46726861762,37196.68187498205,101537.82932654758,129024.92649081466,259507.37052581544,0.0,265102.63996158703,82134.818425658,18025.493725284174,0.0,206683.42717537965,211411.06846718088,410237.7278100926,376301.4546446784,348956.9020386334,317815.0255320087,97456.72957654619,444013.07829166343,269730.6634886474,131203.82708327568,26242.781735385044,2794.853544789832,5.422593876719475,0.0,0.0,1528511.7021778051,MMR_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000240,46253.65267996988,35759.60393332313,46253.65267996988,0.0,0.0,0.0,35759.60393332313,7195.904785790342,12794.261942912643,30517.69694059655,32027.949013214286,45710.281811415305,46253.65267996988,0.0,46253.65267996988,7345.87697794934,0.0,0.0,300.9068794485419,333.0137683388083,45918.74790137094,45809.554445619106,45582.005411620004,28919.20936401175,20400.98082685404,46253.65267996988,46034.66219009795,29802.098417290686,6421.890419889262,70.68368299919473,0.0,0.0,0.0,175069.8972475201,MMR_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000505,2517459.5221800534,1057499.2967315945,2517152.8280231724,1245.838969149484,2517392.786693623,2517392.786693623,2517392.786693623,0.0,35604.5459488897,536951.3528455738,547461.6259009347,270431.11893687205,308953.4184637023,0.0,308953.4184637023,537920.0574965191,456.1794369518757,0.0,2514314.599954185,,2173126.9612446297,1809521.5858947383,1402049.7199221316,927023.0188890218,697130.2957197734,2517459.5221800534,1109003.1885949876,285685.3585218831,1281.837663955687,0.0,0.0,0.0,0.0,4734281.3508464955,COD_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000506,450572.7846696767,141953.59098857094,450572.7846696767,0.0,450572.7846696767,450572.7846696767,450572.7846696767,0.0,23382.93710818841,119260.26902635355,140264.68513287144,20645.958020760718,28703.506978428322,0.0,49349.46499918904,16245.19553872989,43.569747265428305,,450572.7846696767,,287957.6600212604,218319.53951092614,174943.68332401782,129478.80143310085,33194.81011850631,450572.7846696767,194490.79865506303,11133.911742846069,278.20502014671473,0.0,0.0,0.0,0.0,847338.8713270508,COD_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000507,3565992.8761405717,1096750.7968578138,3565992.8761405717,0.0,1067814.3390904325,515031.2807341027,1601887.3222381934,867682.9061048741,829897.7774462895,2731990.87096837,2751411.5677279667,3218426.5369579587,3348411.8321622955,0.0,3348411.8321622955,32638.607739281357,0.0,0.0,3565992.8761405717,,2680569.2137728767,2104646.659475081,1861032.8506922417,1648572.848421171,929878.4684442412,3565992.8761405717,3200659.9210058623,1420335.6959934789,405973.9870224604,9069.755810238421,0.0,0.0,0.0,6469972.164132383,COD_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000508,1.047668231666979E7,2518177.483396382,1.0364583519670226E7,0.0,7186611.100845934,5383320.16532748,8335639.19676443,3171338.425595615,891044.9298159484,3411157.7591119865,3917335.3190264553,1.0156528539617322E7,1.0285014990267245E7,0.0,1.032653875352184E7,1288057.2062152158,63070.73935488984,,1.0476670591744749E7,,8040871.12882264,5608030.099121664,3744342.8503111405,3286725.739830187,2482747.716059779,1.047668231666979E7,9722798.94902997,4684051.091909403,2166316.686044968,51824.51175056212,306.0850737541914,0.0,0.0,1.8960387218284033E7,COD_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000509,2403999.5999324233,1490881.5061670563,2403970.544319472,0.0,1717048.8357888153,525633.0439136494,2037491.0722551877,1580412.2873890074,8083.334562341683,961288.2906379409,964352.5638729453,2289157.8075447218,2403999.5999324233,0.0,2403999.5999324233,400514.1067635468,681.2724098339677,,2403999.5999324233,,2297942.289888906,2156866.2038752735,2040536.9232672248,1284642.6442247918,537509.3622239138,2403999.5999324233,2252231.59420523,1820670.606247359,890967.7199497566,19581.38228817548,0.0,0.0,0.0,4754777.083784976,COD_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000050a,9892.69386391509,0.0,9892.69386391509,0.0,9892.69386391509,31.701111286878586,9892.69386391509,9892.69386391509,504.4477282166481,5505.098597292792,5505.098597292792,9892.69386391509,9892.69386391509,0.0,9892.69386391509,3083.602413063679,0.0,,9892.69386391509,,9892.69386391509,9892.69386391509,9892.69386391509,8703.276513511126,7926.569528752748,9892.69386391509,9892.69386391509,9892.69386391509,5983.928896521959,2604.7721138345114,0.0,0.0,0.0,19579.91327874877,COD_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000050b,267483.57952366816,54.787200405317186,267483.57952366816,0.0,0.0,0.0,54.787200405317186,273.27027859538794,15130.772631510765,267468.309805647,267468.309805647,267448.19263263093,267478.6988417064,0.0,267483.57952366816,963.4323776704423,0.0,0.0,267483.57952366816,,200716.30571844432,82740.16124443585,76254.30050108585,25530.51730942534,5706.268079789903,267483.57952366816,267468.309805647,1291.4898566711474,0.0,0.0,0.0,0.0,0.0,473618.6736044168,COD_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000050c,8151185.9401263995,45304.57278834842,8151185.9401263995,0.0,1283813.5215417193,2500.443574436009,1329118.0943300677,3972348.4223072384,478308.594077494,4429214.33002805,4432182.222185407,8151185.9401263995,8151185.9401263995,0.0,8151185.9401263995,51176.05219926419,17.618444059044123,0.0,8151185.9401263995,,5654818.164452675,3751201.3634517766,3086940.4769124687,2292681.1984332604,962793.03190257,8151185.9401263995,7281726.398421631,2077817.5000995207,419798.1431536153,5500.3677912689745,0.0,0.0,0.0,1.5104554429221256E7,COD_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000050d,3145299.838618814,753634.4111223407,3145287.21301693,0.0,2486713.3511340823,345501.098660985,2826599.4493789356,2952729.541934564,48245.38429361768,1731833.7452255385,1732125.1462342935,3145299.838618814,3145299.838618814,0.0,3145299.838618814,117181.26814444177,351.2832962460816,,3145299.838618814,,2858835.76221053,2309635.0060566003,1738572.2723878669,1079891.0391543442,726262.1364493947,3145299.838618814,3145278.0563719487,2933334.9130262267,1517743.4198123775,32628.606260958128,1.6935169696807861,0.0,0.0,5978960.4273574,COD_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000050e,3989080.8479053043,1338962.2849147753,3983589.324466251,0.0,2711131.838956575,386734.14593691577,3019995.130408372,3919648.763085246,26991.529197680204,2333001.479261674,2336157.61021642,3989080.8479053043,3989080.8479053043,637144.4011300744,3989080.8479053043,317008.78237717925,341.0716301947832,,3989080.8479053043,,3884001.9269645233,3722932.291599855,3459957.89514347,2874331.850259816,1782022.6485668728,3989080.8479053043,3978264.2405583262,3658924.162630059,1901033.4020037712,54929.552525255174,0.0,0.0,0.0,8134963.196668403,COD_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000050f,21.017802953720093,0.0,21.017802953720093,0.0,21.017802953720093,0.0,21.017802953720093,21.017802953720093,0.0,19.736259937286377,19.736259937286377,21.017802953720093,21.017802953720093,21.017802953720093,21.017802953720093,0.9136409759521484,0.0,,21.017802953720093,,21.017802953720093,21.017802953720093,21.017802953720093,21.017802953720093,21.017802953720093,21.017802953720093,21.017802953720093,21.017802953720093,19.736259937286377,0.9136409759521484,0.0,0.0,0.0,46.10499691963196,COD_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000510,3380905.5462260777,1237175.1067262066,3365568.944959183,0.0,3300.8421581963667,2976.771542110583,1240932.8355521034,6322.455971753225,240896.208159972,1741106.3425430998,1745676.707026717,3166032.9936285173,3301085.8058202257,0.0,3308310.5745666185,29459.36248576259,26621.020671043883,0.0,3380905.5462260777,,2214576.22252059,1732301.66866234,1067013.5725270086,716895.1032048574,98417.07289924723,3380844.7992911274,2685051.8678079275,286702.3963514178,4723.892823525704,0.0,0.0,0.0,0.0,5990214.210558686,COD_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000511,3966889.60473554,247.11513832770285,3431383.6447140696,0.0,323589.5281713428,0.0,323836.6433096705,1709377.655464239,1010711.807809985,3482135.284441203,3490328.3600289235,3923757.380462488,3957328.0049095843,0.0,3958335.865522584,129642.25323937208,812.0789946317673,0.0,3966855.335981043,,2955816.5457327003,2271281.980010659,1262868.8456449527,829554.1043692483,303301.3338176812,3966889.60473554,3578080.54010842,1687498.4049107009,377457.10750172194,2407.199303037487,0.0,0.0,0.0,7048456.490837338,COD_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000512,8517560.02021035,375240.2071867726,7566980.350578319,0.0,857645.2326640207,4698.7623251490295,983337.8889288354,1023223.1302502621,150391.16620421445,1575939.7355544332,1673400.7670814684,8279122.487922255,8458303.973762227,0.0,8497854.16549209,225761.34555661803,19264.00495661795,,6562019.358024685,,1789386.4581321445,1353240.4787644055,721265.9026792621,494115.5678237808,355075.21387067344,8506817.507029796,2335446.314215216,1088952.4404728739,482355.26666814554,9269.773879859596,0.0,0.0,0.0,1.6611666586213289E7,COD_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000513,4723911.466721637,1319207.4301349344,4723911.466721637,0.0,2432608.3998397416,744283.1798117054,3152027.046144361,1478794.27800643,70837.42566865598,974161.6805485142,982926.5723038604,4698037.001030318,4596351.930700227,991472.192231293,4708770.227526968,150933.43176825903,8.296836972236633,,4438253.134850535,,2023377.7030589804,1690129.2403311888,1467696.809013141,1285657.1750682904,630625.4320606479,4713364.202879261,3242849.976398056,1762686.5983879387,718438.0729299256,36121.00199166965,0.0,0.0,0.0,9896004.463390399,COD_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000514,1562.4797587558776,3.3494338050922927,1562.4797587558776,0.0,1562.4797587558776,0.0,1562.4797587558776,1562.4797587558776,27.18434418787559,1559.0407046839744,1559.7504546806365,1562.4797587558776,1562.4797587558776,1562.4797587558776,1562.4797587558776,24.584423395947496,0.0,,1562.4797587558776,,1562.4797587558776,1557.1248467616886,119.67092430679237,99.21334314806496,56.27709161853966,1562.4797587558776,1562.4797587558776,1562.4797587558776,1562.4797587558776,21.855119320706407,0.0,0.0,0.0,3445.2401566285425,COD_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000515,39144.17466660105,,15112.563985334376,0.0,0.0,0.0,0.0,0.0,16788.40388925542,31421.183248956506,31876.977791209523,39144.17466660105,39144.17466660105,0.0,39144.17466660105,189.6426985487342,0.0,0.0,39144.17466660105,,1370.6280220473586,0.0,0.0,0.0,0.0,39144.17466660105,31894.515466932957,172.1050228253007,0.0,0.0,0.0,0.0,0.0,69694.1237935902,COD_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000516,2644777.2419188526,16840.5920931163,2515908.541804214,0.0,291736.66279925226,656.269379677251,308577.25489236857,54029.83461373204,80283.00365952257,354780.04194735235,396229.5322802854,2644777.2419188526,2494152.3017238835,0.0,2644777.2419188526,12561.500834818393,0.0,,2602529.169863729,,352825.83706723806,143968.04714361412,96025.43600899412,53800.496467168094,82.25490466407409,2644777.2419188526,603037.8316859829,121852.87884197547,46452.25351146391,55.15858178213239,0.0,0.0,0.0,5820770.839627574,COD_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000054f,74691.87989371107,31435.291346785263,73338.69977838616,0.0,0.0,0.0,31435.291346785263,0.0,1.9530170261859894,41065.4149061715,41065.4149061715,70599.25138580741,74691.87989371107,0.0,74691.87989371107,1923.7120519916061,63.17151446454227,0.0,74691.87989371107,,67120.03278974234,59890.77047097846,34883.85975886346,21606.453761189943,1298.7729565976188,74691.87989371107,50486.82268783287,23032.163552350015,968.6035792300245,0.0,0.0,0.0,0.0,133125.99757874664,TZA_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000550,390011.87095642317,335983.22059969784,390011.87095642317,0.0,0.0,0.0,335983.22059969784,0.0,1244.7156929366756,31918.912786219502,33163.62847915618,390011.87095642317,390011.87095642317,0.0,390011.87095642317,633.0834433936049,1020.0542061701417,,389977.4419223922,,262239.1862949986,56992.6508091541,46223.06167812525,37375.17923228881,0.0,390011.87095642317,339393.1694997646,31288.43478639065,118.38244226248935,0.0,0.0,0.0,0.0,732694.4875037329,TZA_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000551,242421.6896487716,844.2150077621918,242421.6896487716,0.0,0.0,0.0,844.2150077621918,0.0,17555.503763234326,17289.626986361047,34004.759805427646,77920.29367699241,171692.74565397418,0.0,180497.88294048098,1048.8460614098435,53.2392554135007,0.0,242386.1089535923,,46593.366829276754,15278.220465931186,9819.356819094572,2452.6263819449814,249.57574175321497,185195.92168864125,31180.69335392827,72.32802792460036,0.0,0.0,0.0,0.0,0.0,515668.88476261724,TZA_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000552,5550869.256349678,3183618.3115948928,5406732.021509735,0.0,45054.38341415604,18345.7295860975,3228762.236562477,40580.22919554915,424528.12788768415,1076929.3391575855,1425829.3695437727,5109424.3633567775,5391565.536400967,0.0,5394939.295380773,129746.60413638507,1648.2311161164478,0.0,5403067.288577446,,2365792.3990948526,1243573.9145201845,784370.9608929676,252344.627719777,32146.694148405477,5452243.855580783,4006792.4323977716,745507.6547417057,16959.297107765382,2.72610704600811,0.0,0.0,0.0,1.0716065288883917E7,TZA_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000553,1.3005686955542251E7,1.101346970503613E7,1.2400969238931097E7,0.0,0.020494807000253714,0.0,1.101346970503613E7,1857.9398211600492,412073.11204913404,456440.33146997646,855262.4601022513,1.3002243299606752E7,1.300568421832024E7,0.0,1.3005686955542251E7,65818.37866458252,22240.8575049591,,1.3000725131742697E7,,3392207.8775425004,1515958.0945396158,689590.513324504,164946.1034342023,28856.9751137072,1.3005686955542251E7,1.1387692375867102E7,560349.4887148789,10036.60349059747,570.8730565054575,0.0,0.0,0.0,2.401063064398776E7,TZA_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000554,1578591.6247847967,793035.2503153511,1577084.5822858752,0.0,188997.7524899187,15734.399823928019,836371.2132050925,140889.64698961127,74925.34496960818,242693.05586527527,277389.48757592065,579774.7896902312,916604.890114781,0.0,962366.1502219844,10011.462250915447,13.258190955528441,1330.6139028070752,1578383.7889087172,,1031480.1981869005,723096.1285034512,443652.64764464955,209398.37319653243,60462.515133744935,1291264.4251248387,673776.7700203982,241364.26514773184,21656.07729680904,310.2947475091121,0.0,0.0,0.0,3656264.3042347566,TZA_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000555,9567099.889243253,7461200.291528085,8391875.675401645,5806.112896707735,3125.0915564927272,0.0,7461525.252831671,286308.9751715149,614996.0419925665,478169.3402573917,972621.4222251837,7278395.3708607815,8042334.281005256,0.0,8324042.236185119,201664.87093662415,20334.60757851345,0.0,9340078.413635882,,4275361.596876356,2788944.342339838,1634283.3667016863,673142.3686041357,190668.92230524414,9200705.728280962,7247160.818222629,770980.98268075,49332.56343200818,4123.385208984138,0.0,0.0,0.0,2.1797394856754128E7,TZA_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000556,3612733.6103596194,2853010.2589902496,3543514.6907029534,36.114051335582545,0.0,0.0,2853010.2589902496,7152.385802249072,358474.9245961771,21836.864394101656,367479.0747325787,3294459.7486802936,3442896.850909143,0.0,3489552.47881268,53605.58920023515,94844.41979453084,,3309862.298899113,,695957.0794137032,241738.11777861894,113956.05511382787,34939.49475517837,3294.043638720992,3596259.259987802,2933320.570785263,325777.54514965997,9671.543547605237,651.4019135287963,0.0,0.0,0.0,7633163.470219517,TZA_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000557,132229.6570615716,115989.62861909722,117170.16688155608,175.17449020363128,0.0,0.0,115989.62861909722,0.0,40712.64910590381,44674.30066716022,84408.54828507378,122520.3597148633,122520.3597148633,0.0,122520.3597148633,9110.601109765543,1103.6237474844297,3619.3766952669207,124658.17478729939,,74772.89775261637,48719.20594153158,27202.171810882417,15497.272957267027,6234.140504385748,130078.90659454787,121061.45741297308,81872.21112333308,3877.373678660616,37.36385224018904,0.0,0.0,0.0,324298.1052003894,TZA_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b9,2423604.126850696,1363693.7199149444,2396424.268689111,4215.4202965850545,122078.546753633,0.0,1378901.8887640398,1380252.0399850581,251092.40162223,87344.57228162664,325407.3135335713,560351.04561198,692390.3481023388,158673.14758080035,959045.634506064,35075.51484749088,10467.559676271885,,0.0,0.0,1766622.8367632239,1122084.1242868956,600842.0628329113,244425.532075099,25687.84380688709,2142463.3801944954,1437916.9083191946,473403.0138529276,38937.87510986696,644.1941325956723,0.0,0.0,0.0,1.1652145981620006E7,TUR_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ba,5815055.867535589,2114824.712606481,5696868.10632675,6757.528792800772,59871.82497532557,0.0,2132542.816697957,0.0,182147.53878605756,477254.2867980278,604154.2187900321,219608.43885512408,136558.48113990418,1344773.0319025568,1645400.507893559,22661.361093261417,7583.715982529319,,0.0,0.0,1775447.2693317188,1204303.8842895075,392277.40699492604,300596.42687608954,7359.0799097749905,3360349.2606490254,954327.4687925673,103218.40016909594,1205.0196394474515,0.0,0.0,0.0,0.0,2.4532999957888443E7,TUR_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000bb,3930550.0062721637,2371399.573003811,3737055.3839614447,4034.8743565947793,1574521.9549961546,576227.9790633622,3155404.878547541,227395.52661548438,123712.12092239335,200779.23426197647,317666.38775276183,633887.7684393539,1235021.2778428684,3618.188905457962,1306041.8802164579,205433.65840015278,243257.48780603748,0.0,0.0,0.0,3083780.161181007,2040825.4762862958,1337174.8298821612,441724.9174298837,157503.40118234008,3382802.8269200213,1780780.7238419056,278663.4566317424,16959.271047469072,28.415253890678287,0.0,0.0,0.0,1.646183661387584E7,TUR_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000bc,1181017.3999902562,914135.6565592684,1168049.099026646,103.44658244977177,13742.836794266907,6151.714923085919,918488.0277940149,0.0,27310.10984643542,40452.572600746265,67417.47252397033,1745.8700990102316,24087.862457781426,256767.8235498207,280155.1425040337,74041.13617206467,29621.4739992342,0.0,0.0,0.0,626354.225733432,379683.5688585819,180908.4272893575,131297.88414028136,32487.472709520687,1020868.2833169155,315889.73482184386,32323.818883177613,744.8625538304477,0.0,0.0,0.0,0.0,5432301.902204804,TUR_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000bd,4815802.8902914245,3817833.481240521,4797125.968278866,551.9083017146115,2277040.0109566697,1050572.03815958,4341706.217790339,3345772.581834979,133305.81171071006,475871.2651061994,587502.5130334378,3303246.8464948973,3243997.504136798,315514.1576729069,3730057.340100702,73657.22944205515,443761.80368305545,0.0,0.0,0.0,4546130.676244336,4184645.9585584877,3125179.785214383,1793841.3490089485,682618.6185728533,4744276.577037969,4129286.940507007,2928094.386144304,680436.4772750471,40894.848119900795,20.365102055482566,0.0,0.0,1.534746355200704E7,TUR_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000be,996040.0896264582,528288.6054136994,700063.8724969426,202.34034432080446,649724.9028549884,163801.62786719963,855324.8988158479,0.0,2284.104301734149,351.3998086792708,2395.5702089476017,110612.54771634913,82436.32541401961,328687.1614250699,375210.53156670986,38623.718492582615,5471.929837624057,0.0,0.0,0.0,174625.0963112277,66351.80540047762,31314.985265467687,19257.42312282478,698.1092967566801,897497.7179423058,359469.489332107,20033.494680802934,228.28731081698186,0.0,0.0,0.0,0.0,4688320.589509858,TUR_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000bf,2927803.4188759364,2199037.1677174154,2889777.580367001,0.0,2831619.507366322,1764807.4487945978,2910180.0725319535,1556943.6598859036,131070.96273519871,135639.12617395484,255236.86932330584,2791921.34378677,2550410.7965341923,71935.3953949285,2898599.68416203,38014.812106517624,98795.84337270068,0.0,0.0,0.0,2225830.3129827874,1942233.6997078466,1675066.1480430479,1125331.1112164967,536106.7847441992,2927803.4188759364,2903931.7931963434,1661598.5070775878,262484.6322090931,1938.36932522229,14.220698228470741,0.0,0.0,8061803.249167154,TUR_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c0,307656.35692410654,205987.4764491046,299493.9642633055,0.7248070240020752,249734.86656495347,4431.407542883619,297598.7565834228,4327.02818254088,1071.3359531383508,53.30842195689911,1124.5082830955403,220569.0806941873,155658.3717804614,33645.05228717015,251398.60007418215,18259.930471496136,9702.040210772484,0.0,0.0,0.0,98191.84062636993,75988.85886640249,43614.21087607292,5546.607114304523,376.522087795407,306212.48092324275,247610.24276690994,25094.61678749543,3485.694244856828,8.553890028968453,0.0,0.0,0.0,1324564.9701886303,TUR_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000057d,733.9654528256281,0.0,61.2078226558843,0.0,274.80371841892514,0.0,274.80371841892514,0.0,0.0,0.0,0.0,273.6248625472987,273.6248625472987,0.0,273.6248625472987,,0.0,733.9654528256281,,,,,,,,733.9654528256281,274.80371841892514,273.6248625472987,0.0,0.0,0.0,0.0,0.0,3893.7098525465362,GBR_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000057e,461521.6712082553,12097.130557289607,434932.6258925535,2076.5770659765644,461456.31451208063,456829.8451044535,461456.31451208063,0.0,9502.752551008274,2097.2036296148417,11046.386221638755,582.4620344850964,582.4620344850964,20401.193617301084,20983.65565178618,4894.169607024403,0.0,461521.6712082553,,,103601.75609628967,82696.87336715739,40952.655056223724,13909.131804616038,2113.3372216212665,461521.6712082553,461458.7699330911,38003.54440934468,994.7887160707301,0.0,0.0,0.0,0.0,2055156.2531641282,GBR_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000057f,56266.32303355131,6096.243490703393,52547.83345746859,804.2339890332831,56218.60000749536,56218.60000749536,56218.90722150773,0.0,907.9266194214608,454.6575966262908,1076.5121829144655,159.55530569937096,235.04698627187108,8840.95861164505,9114.061931680098,832.3572095151474,16.087409903203444,56266.32303355131,,,12828.736358635368,5336.661670530375,3471.8982087992517,3433.801423825469,2865.6371216458792,56266.32303355131,56220.19776485993,11041.108973966551,784.4484205067287,16.40478522071436,0.0,0.0,0.0,277507.97654053237,GBR_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000580,1.0801707351938032E7,2139586.6364968778,1.053660242818268E7,195280.2744797186,7853483.049872866,6110178.3649104545,8946936.48039286,0.0,290167.1802351886,112651.22494710582,331459.17305249145,11993.679148355859,313546.3573207266,1151654.850464684,1465201.2077854106,339436.1552941211,1247.0879224542236,7372399.107555105,,,4139760.8098994037,2151534.7227599043,1288561.5972919457,736948.682200454,153972.6201354261,1.0743996328134783E7,6608992.935022057,1221407.7593903448,72755.47484159768,4806.989093373196,0.0,0.0,0.0,5.175533597386267E7,GBR_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000581,1116681.476502912,85187.64610560812,993781.1517174701,4231.876389658751,1116469.2811027872,1115725.6390654158,1116558.7693400043,0.0,5646.264338712549,8241.204292848466,13509.579682787304,163.89102113780694,135.52836060736183,288033.83287072263,288197.72389186046,20999.07489846966,1311.7510592014162,1116337.0993632555,,,292957.0109797524,120797.96476826268,45852.8562872949,11435.648633360588,273.6487650355057,1116681.476502912,1116438.8544589016,308304.42910476035,18248.02916667185,1473.0853919918209,0.0,0.0,0.0,5854570.582373079,GBR_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000582,3310.9826676682305,24.347314763775863,2608.5227718100564,0.0,3310.9826676682305,2072.7412766845364,3310.9826676682305,0.0,0.0,0.0,0.0,1295.8328528611366,1575.1802579582895,0.0,2577.081629179143,,0.0,,,,0.0,0.0,0.0,0.0,0.0,3310.9826676682305,2577.081629179143,0.0,0.0,0.0,0.0,0.0,0.0,16354.354915272299,GBR_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000583,1835377.3619885277,29210.257205991347,1680800.1714953834,128232.88124153699,1690325.28859055,1185624.0391792122,1693157.2360570834,0.0,64720.34336441128,8553.024407433979,71951.98284885667,38828.1977495268,263156.7638615266,4594.773105175818,267751.53696670244,75506.58700153358,307.2337264043662,,,,313814.0275130913,123124.978572722,30431.817965130143,20926.616333945523,0.0,1766327.201185645,397175.0155820433,67649.94541570821,5750.970711235665,4.3249474850355405,0.0,0.0,0.0,8840529.437586287,GBR_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
