ucode,ISO3,combination_id,population,combination,hazardCount,hazardLevel
ARM_V1,ARM,73,39.78009778712625,River Flood + Drought + Fire,3,Triple
NPL_V1,NPL,208,39.40878308657557,Heatwave + Fire + Sand and Dust Storm,3,Triple
LTU_V1,LTU,81,39.18524582999453,River Flood + Heatwave + Fire,3,Triple
NIC_V1,NIC,69,39.06938719924074,River Flood + Tropical Storm + Fire,3,Triple
xRI_V1,xRI,22,39.033369198761534,Coastal Flood + Tropical Storm + Heatwave,3,Triple
TUR_V1,TUR,42,39.02304894656271,Coastal Flood + Drought + Extreme Heat,3,Triple
FIN_V1,FIN,26,38.5856205363996,Coastal Flood + Drought + Heatwave,3,Triple
AUS_V1,AUS,26,38.44732004561359,Coastal Flood + Drought + Heatwave,3,Triple
FRA_V1,FRA,69,38.232811982593375,River Flood + Tropical Storm + Fire,3,Triple
ZAF_V1,ZAF,19,38.17502355802046,River Flood + Coastal Flood + Heatwave,3,Triple
KEN_V1,KEN,19,38.15188595316505,River Flood + Coastal Flood + Heatwave,3,Triple
TUR_V1,TUR,194,38.0281356883984,Coastal Flood + Fire + Sand and Dust Storm,3,Triple
PNG_V1,PNG,67,38.01727558858693,River Flood + Coastal Flood + Fire,3,Triple
TZA_V1,TZA,82,38.00140650739857,Coastal Flood + Heatwave + Fire,3,Triple
LBY_V1,LBY,26,37.31987486381047,Coastal Flood + Drought + Heatwave,3,Triple
HUN_V1,HUN,152,37.31628509797156,Drought + Heatwave + Sand and Dust Storm,3,Triple
GIB_V1,GIB,69,37.2647246492844,River Flood + Tropical Storm + Fire,3,Triple
AUS_V1,AUS,38,36.988054040604666,Coastal Flood + Tropical Storm + Extreme Heat,3,Triple
GGY_V1,GGY,134,36.741307241240534,Coastal Flood + Tropical Storm + Sand and Dust Storm,3,Triple
OMN_V1,OMN,38,36.30888876867681,Coastal Flood + Tropical Storm + Extreme Heat,3,Triple
IRN_V1,IRN,134,36.12544461878784,Coastal Flood + Tropical Storm + Sand and Dust Storm,3,Triple
DJI_V1,DJI,162,35.87453857064247,Coastal Flood + Extreme Heat + Sand and Dust Storm,3,Triple
BRB_V2,BRB,22,35.702704431145804,Coastal Flood + Tropical Storm + Heatwave,3,Triple
IDN_V1,IDN,131,35.68779002653033,River Flood + Coastal Flood + Sand and Dust Storm,3,Triple
UKR_V1,UKR,137,35.530647851344156,River Flood + Drought + Sand and Dust Storm,3,Triple
KHM_V1,KHM,69,35.339604917913675,River Flood + Tropical Storm + Fire,3,Triple
NER_V1,NER,152,35.1358385682106,Drought + Heatwave + Sand and Dust Storm,3,Triple
IND_V1,IND,208,35.1207728125155,Heatwave + Fire + Sand and Dust Storm,3,Triple
SEN_V1,SEN,98,34.84915216267109,Coastal Flood + Extreme Heat + Fire,3,Triple
ERI_V1,ERI,161,34.59395832568407,River Flood + Extreme Heat + Sand and Dust Storm,3,Triple
LBN_V1,LBN,137,34.58324822015129,River Flood + Drought + Sand and Dust Storm,3,Triple
MSR_V2,MSR,28,34.05042700842023,Tropical Storm + Drought + Heatwave,3,Triple
ERI_V1,ERI,145,33.60930901672691,River Flood + Heatwave + Sand and Dust Storm,3,Triple
ESP_V1,ESP,70,33.5201954143194,Coastal Flood + Tropical Storm + Fire,3,Triple
xJK_V1,xJK,161,33.39828088134527,River Flood + Extreme Heat + Sand and Dust Storm,3,Triple
AZE_V1,AZE,200,33.32463315222412,Drought + Fire + Sand and Dust Storm,3,Triple
KEN_V1,KEN,11,33.18024723968987,River Flood + Coastal Flood + Drought,3,Triple
CRI_V1,CRI,22,33.167021283684704,Coastal Flood + Tropical Storm + Heatwave,3,Triple
SWE_V1,SWE,11,33.09493592357447,River Flood + Coastal Flood + Drought,3,Triple
BRA_V1,BRA,200,33.027176021299965,Drought + Fire + Sand and Dust Storm,3,Triple
VCT_V2,VCT,22,32.913008050116545,Coastal Flood + Tropical Storm + Heatwave,3,Triple
THA_V1,THA,70,32.853925198316574,Coastal Flood + Tropical Storm + Fire,3,Triple
HRV_V1,HRV,74,32.847741192914995,Coastal Flood + Drought + Fire,3,Triple
SVN_V1,SVN,152,32.83082330226898,Drought + Heatwave + Sand and Dust Storm,3,Triple
BEN_V1,BEN,82,32.76055738785688,Coastal Flood + Heatwave + Fire,3,Triple
YEM_V1,YEM,22,32.38841735568701,Coastal Flood + Tropical Storm + Heatwave,3,Triple
TZA_V1,TZA,161,32.37738503655419,River Flood + Extreme Heat + Sand and Dust Storm,3,Triple
MKD_V1,MKD,73,32.30759961436888,River Flood + Drought + Fire,3,Triple
SAU_V1,SAU,35,32.30638995231129,River Flood + Coastal Flood + Extreme Heat,3,Triple
ITA_V1,ITA,41,31.90628905943595,River Flood + Drought + Extreme Heat,3,Triple
MAR_V1,MAR,37,31.83750107511878,River Flood + Tropical Storm + Extreme Heat,3,Triple
GEO_V1,GEO,26,31.82863969654811,Coastal Flood + Drought + Heatwave,3,Triple
ZAF_V1,ZAF,67,31.724515559742063,River Flood + Coastal Flood + Fire,3,Triple
xAP_V1,xAP,145,31.597083938921635,River Flood + Heatwave + Sand and Dust Storm,3,Triple
NOR_V1,NOR,26,31.58506093530122,Coastal Flood + Drought + Heatwave,3,Triple
IDN_V1,IDN,14,31.058451880969425,Coastal Flood + Tropical Storm + Drought,3,Triple
NAM_V1,NAM,104,30.945047868182883,Drought + Extreme Heat + Fire,3,Triple
PAN_V1,PAN,73,30.883291721343994,River Flood + Drought + Fire,3,Triple
SDN_V1,SDN,41,30.865369834005833,River Flood + Drought + Extreme Heat,3,Triple
PER_V1,PER,73,30.772511065471917,River Flood + Drought + Fire,3,Triple
DEU_V1,DEU,152,29.98042197924167,Drought + Heatwave + Sand and Dust Storm,3,Triple
GNB_V1,GNB,97,29.9779050424695,River Flood + Extreme Heat + Fire,3,Triple
SLV_V1,SLV,70,29.7349588671932,Coastal Flood + Tropical Storm + Fire,3,Triple
GHA_V1,GHA,26,29.649256593836288,Coastal Flood + Drought + Heatwave,3,Triple
LSO_V1,LSO,145,29.36198074974527,River Flood + Heatwave + Sand and Dust Storm,3,Triple
SSD1_V1,SSD,112,29.253681145608425,Heatwave + Extreme Heat + Fire,3,Triple
HRV_V1,HRV,81,29.128997177551692,River Flood + Heatwave + Fire,3,Triple
CYP_V1,CYP,138,29.003899766309367,Coastal Flood + Drought + Sand and Dust Storm,3,Triple
LBN_V1,LBN,176,28.791566436654115,Heatwave + Extreme Heat + Sand and Dust Storm,3,Triple
ROU_V1,ROU,137,28.358313088392606,River Flood + Drought + Sand and Dust Storm,3,Triple
NAM_V1,NAM,81,28.2146101022081,River Flood + Heatwave + Fire,3,Triple
SLV_V1,SLV,74,28.112340067234804,Coastal Flood + Drought + Fire,3,Triple
SOM_V1,SOM,82,27.975538396835326,Coastal Flood + Heatwave + Fire,3,Triple
URY_V1,URY,67,27.946632040995155,River Flood + Coastal Flood + Fire,3,Triple
MEX_V1,MEX,82,27.924268044380575,Coastal Flood + Heatwave + Fire,3,Triple
TZA_V1,TZA,200,27.917026862502098,Drought + Fire + Sand and Dust Storm,3,Triple
MEX_V1,MEX,50,27.7145735849508,Coastal Flood + Heatwave + Extreme Heat,3,Triple
NPL_V1,NPL,168,27.530787706375122,Drought + Extreme Heat + Sand and Dust Storm,3,Triple
SYR_V1,SYR,19,27.437603730781404,River Flood + Coastal Flood + Heatwave,3,Triple
TUN_V1,TUN,67,27.171633117366582,River Flood + Coastal Flood + Fire,3,Triple
RUS_V1,RUS,14,27.075598767059216,Coastal Flood + Tropical Storm + Drought,3,Triple
ZWE_V1,ZWE,37,26.82354674470116,River Flood + Tropical Storm + Extreme Heat,3,Triple
IRN_V1,IRN,73,26.709849314547974,River Flood + Drought + Fire,3,Triple
EST_V1,EST,19,26.40254829256091,River Flood + Coastal Flood + Heatwave,3,Triple
SDN1_V1,SDN,50,26.33903524052239,Coastal Flood + Heatwave + Extreme Heat,3,Triple
GAB_V1,GAB,26,26.05709147453308,Coastal Flood + Drought + Heatwave,3,Triple
POL_V1,POL,146,26.028043783879745,Coastal Flood + Heatwave + Sand and Dust Storm,3,Triple
BRA_V1,BRA,67,25.951169940156706,River Flood + Coastal Flood + Fire,3,Triple
TUR_V1,TUR,67,25.78106261045289,River Flood + Coastal Flood + Fire,3,Triple
TCD_V1,TCD,145,25.202015236020088,River Flood + Heatwave + Sand and Dust Storm,3,Triple
ZAF_V1,ZAF,70,25.14273106312612,Coastal Flood + Tropical Storm + Fire,3,Triple
DJI_V1,DJI,131,25.134495824575424,River Flood + Coastal Flood + Sand and Dust Storm,3,Triple
DZA_V1,DZA,97,24.970030859985854,River Flood + Extreme Heat + Fire,3,Triple
LVA_V1,LVA,145,24.82429312542081,River Flood + Heatwave + Sand and Dust Storm,3,Triple
ESP1_V1,ESP,134,24.740148070850168,Coastal Flood + Tropical Storm + Sand and Dust Storm,3,Triple
SWZ_V1,SWZ,164,24.522091049904702,Tropical Storm + Extreme Heat + Sand and Dust Storm,3,Triple
VEN_V1,VEN,133,24.28531056610504,River Flood + Tropical Storm + Sand and Dust Storm,3,Triple
KGZ_V1,KGZ,81,23.788130071788444,River Flood + Heatwave + Fire,3,Triple
MNP_V1,MNP,22,23.737905032684406,Coastal Flood + Tropical Storm + Heatwave,3,Triple
ITA_V1,ITA,82,23.666975406423557,Coastal Flood + Heatwave + Fire,3,Triple
AFG_V1,AFG,193,23.424239978194237,River Flood + Fire + Sand and Dust Storm,3,Triple
MMR_V1,MMR,74,23.330620027640286,Coastal Flood + Drought + Fire,3,Triple
SSD1_V1,SSD,56,23.330562986433506,Drought + Heatwave + Extreme Heat,3,Triple
FIN_V1,FIN,88,23.071174983317178,Drought + Heatwave + Fire,3,Triple
ISL_V1,ISL,11,23.012232050008606,River Flood + Coastal Flood + Drought,3,Triple
MOZ_V1,MOZ,134,22.928449222306703,Coastal Flood + Tropical Storm + Sand and Dust Storm,3,Triple
JOR_V1,JOR,224,22.840054109692574,Extreme Heat + Fire + Sand and Dust Storm,3,Triple
OMN_V1,OMN,14,22.490937814116478,Coastal Flood + Tropical Storm + Drought,3,Triple
UKR_V1,UKR,131,22.36763605990396,River Flood + Coastal Flood + Sand and Dust Storm,3,Triple
SWE_V1,SWE,208,22.227005020700744,Heatwave + Fire + Sand and Dust Storm,3,Triple
KGZ_V1,KGZ,97,22.209284929558635,River Flood + Extreme Heat + Fire,3,Triple
KGZ_V1,KGZ,208,21.9920570449301,Heatwave + Fire + Sand and Dust Storm,3,Triple
GBR_V1,GBR,152,21.948890071362257,Drought + Heatwave + Sand and Dust Storm,3,Triple
MEX_V1,MEX,193,21.92858123779297,River Flood + Fire + Sand and Dust Storm,3,Triple
GNB_V1,GNB,82,21.846186149879998,Coastal Flood + Heatwave + Fire,3,Triple
BGR_V1,BGR,26,21.804312659240672,Coastal Flood + Drought + Heatwave,3,Triple
xJL_V1,xJL,88,21.688907033269405,Drought + Heatwave + Fire,3,Triple
MMR_V1,MMR,208,21.653335101902485,Heatwave + Fire + Sand and Dust Storm,3,Triple
MAR_V1,MAR,196,21.63721583165667,Tropical Storm + Fire + Sand and Dust Storm,3,Triple
GIN_V1,GIN,42,21.50343181192875,Coastal Flood + Drought + Extreme Heat,3,Triple
OMN_V1,OMN,42,21.30919178921145,Coastal Flood + Drought + Extreme Heat,3,Triple
KOR_V1,KOR,140,20.82144913834054,Tropical Storm + Drought + Sand and Dust Storm,3,Triple
BOL_V1,BOL,73,20.8096010247682,River Flood + Drought + Fire,3,Triple
GMB_V1,GMB,146,20.75861934563693,Coastal Flood + Heatwave + Sand and Dust Storm,3,Triple
PNG_V1,PNG,193,20.735876321792603,River Flood + Fire + Sand and Dust Storm,3,Triple
IDN_V1,IDN,168,20.72780074737966,Drought + Extreme Heat + Sand and Dust Storm,3,Triple
PYF_V1,PYF,84,20.67650701291859,Tropical Storm + Heatwave + Fire,3,Triple
LAO_V1,LAO,196,20.64279980957508,Tropical Storm + Fire + Sand and Dust Storm,3,Triple
UKR_V1,UKR,26,20.52033272751005,Coastal Flood + Drought + Heatwave,3,Triple
GIN_V1,GIN,98,20.372935011982918,Coastal Flood + Extreme Heat + Fire,3,Triple
SEN_V1,SEN,25,20.315642923116684,River Flood + Drought + Heatwave,3,Triple
MEX_V1,MEX,161,19.859965946736338,River Flood + Extreme Heat + Sand and Dust Storm,3,Triple
ROU_V1,ROU,67,19.747856005400536,River Flood + Coastal Flood + Fire,3,Triple
BRA_V1,BRA,50,19.73790367122959,Coastal Flood + Heatwave + Extreme Heat,3,Triple
USA_V1,USA,42,19.70608199499111,Coastal Flood + Drought + Extreme Heat,3,Triple
ZAF_V1,ZAF,22,19.503188837023725,Coastal Flood + Tropical Storm + Heatwave,3,Triple
CRI_V1,CRI,11,19.209422949701548,River Flood + Coastal Flood + Drought,3,Triple
ESH_V1,ESH,21,19.205414094030857,River Flood + Tropical Storm + Heatwave,3,Triple
TWN_V1,TWN,70,19.16324627427932,Coastal Flood + Tropical Storm + Fire,3,Triple
GEO_V1,GEO,168,19.136152004878568,Drought + Extreme Heat + Sand and Dust Storm,3,Triple
PER_V1,PER,161,18.950738021405414,River Flood + Extreme Heat + Sand and Dust Storm,3,Triple
ESH_V1,ESH,161,18.82851219177246,River Flood + Extreme Heat + Sand and Dust Storm,3,Triple
BRN_V1,BRN,82,18.7735620122985,Coastal Flood + Heatwave + Fire,3,Triple
ZAF_V1,ZAF,26,18.532425304930932,Coastal Flood + Drought + Heatwave,3,Triple
OMN_V1,OMN,194,18.32218823954463,Coastal Flood + Fire + Sand and Dust Storm,3,Triple
xJK_V1,xJK,193,18.25188598089153,River Flood + Fire + Sand and Dust Storm,3,Triple
MNG_V1,MNG,152,18.21357800811529,Drought + Heatwave + Sand and Dust Storm,3,Triple
GNB_V1,GNB,224,18.096024956554174,Extreme Heat + Fire + Sand and Dust Storm,3,Triple
QAT_V1,QAT,162,18.04972878004061,Coastal Flood + Extreme Heat + Sand and Dust Storm,3,Triple
LAO_V1,LAO,148,17.815851017832756,Tropical Storm + Heatwave + Sand and Dust Storm,3,Triple
TUR_V1,TUR,74,17.757234243332753,Coastal Flood + Drought + Fire,3,Triple
CMR_V1,CMR,152,17.41148269176483,Drought + Heatwave + Sand and Dust Storm,3,Triple
PRT_V1,PRT,37,17.340816108570994,River Flood + Tropical Storm + Extreme Heat,3,Triple
SYR_V1,SYR,81,17.30544203519821,River Flood + Heatwave + Fire,3,Triple
GIN_V1,GIN,152,17.290350914527387,Drought + Heatwave + Sand and Dust Storm,3,Triple
MAR_V1,MAR,69,17.126075070351362,River Flood + Tropical Storm + Fire,3,Triple
KGZ_V1,KGZ,161,17.0474891141057,River Flood + Extreme Heat + Sand and Dust Storm,3,Triple
BRA_V1,BRA,82,16.826281402110094,Coastal Flood + Heatwave + Fire,3,Triple
CYP_V1,CYP,200,16.82208249896911,Drought + Fire + Sand and Dust Storm,3,Triple
NGA_V1,NGA,67,16.767957059666514,River Flood + Coastal Flood + Fire,3,Triple
VEN_V1,VEN,37,16.566843003871327,River Flood + Tropical Storm + Extreme Heat,3,Triple
FRA_V1,FRA,137,16.546643925109493,River Flood + Drought + Sand and Dust Storm,3,Triple
THA_V1,THA,137,16.54279698274331,River Flood + Drought + Sand and Dust Storm,3,Triple
MWI_V1,MWI,145,16.241399138481224,River Flood + Heatwave + Sand and Dust Storm,3,Triple
ARM_V1,ARM,145,16.04172959345959,River Flood + Heatwave + Sand and Dust Storm,3,Triple
TKM_V1,TKM,97,15.96636707149446,River Flood + Extreme Heat + Fire,3,Triple
xUK2_V1,xUK,152,15.6942456888948,Drought + Heatwave + Sand and Dust Storm,3,Triple
xJK_V1,xJK,168,15.633303932845592,Drought + Extreme Heat + Sand and Dust Storm,3,Triple
RUS_V1,RUS,82,15.590840182720465,Coastal Flood + Heatwave + Fire,3,Triple
ITA_V1,ITA,146,15.440038524107898,Coastal Flood + Heatwave + Sand and Dust Storm,3,Triple
QAT_V1,QAT,56,15.15373111597728,Drought + Heatwave + Extreme Heat,3,Triple
YEM_V1,YEM,13,15.137016873806715,River Flood + Tropical Storm + Drought,3,Triple
IND_V1,IND,200,15.053823471069336,Drought + Fire + Sand and Dust Storm,3,Triple
NCL_V1,NCL,148,14.974149994552135,Tropical Storm + Heatwave + Sand and Dust Storm,3,Triple
KEN_V1,KEN,26,14.972061223040937,Coastal Flood + Drought + Heatwave,3,Triple
JPN_V1,JPN,133,14.96466986474161,River Flood + Tropical Storm + Sand and Dust Storm,3,Triple
GNQ_V1,GNQ,19,14.89677907526493,River Flood + Coastal Flood + Heatwave,3,Triple
ROU_V1,ROU,82,14.803358620806202,Coastal Flood + Heatwave + Fire,3,Triple
USA_V1,USA,194,14.802907002875145,Coastal Flood + Fire + Sand and Dust Storm,3,Triple
SDN_V1,SDN,50,14.790354687070439,Coastal Flood + Heatwave + Extreme Heat,3,Triple
UKR_V1,UKR,193,14.780770058103371,River Flood + Fire + Sand and Dust Storm,3,Triple
FRA_V1,FRA,67,14.66857506293104,River Flood + Coastal Flood + Fire,3,Triple
VEN_V1,VEN,11,14.665871993536712,River Flood + Coastal Flood + Drought,3,Triple
NCL_V1,NCL,134,14.620218992233276,Coastal Flood + Tropical Storm + Sand and Dust Storm,3,Triple
BRA_V1,BRA,194,14.592748752448367,Coastal Flood + Fire + Sand and Dust Storm,3,Triple
BWA_V1,BWA,145,14.507378052221611,River Flood + Heatwave + Sand and Dust Storm,3,Triple
NOR_V1,NOR,152,14.415216338628799,Drought + Heatwave + Sand and Dust Storm,3,Triple
SLV_V1,SLV,69,14.389812181456364,River Flood + Tropical Storm + Fire,3,Triple
GBR_V1,GBR,146,14.08882994321175,Coastal Flood + Heatwave + Sand and Dust Storm,3,Triple
SWZ_V1,SWZ,69,13.897261038422585,River Flood + Tropical Storm + Fire,3,Triple
LBR_V1,LBR,97,13.835561901330948,River Flood + Extreme Heat + Fire,3,Triple
MOZ_V1,MOZ,196,13.637189097702503,Tropical Storm + Fire + Sand and Dust Storm,3,Triple
GEO_V1,GEO,161,13.62246293153953,River Flood + Extreme Heat + Sand and Dust Storm,3,Triple
PNG_V1,PNG,112,13.591917912475765,Heatwave + Extreme Heat + Fire,3,Triple
THA_V1,THA,73,13.550798017531633,River Flood + Drought + Fire,3,Triple
PAN_V1,PAN,26,13.440398942679167,Coastal Flood + Drought + Heatwave,3,Triple
SLE_V1,SLE,98,13.420486836573657,Coastal Flood + Extreme Heat + Fire,3,Triple
COL_V1,COL,41,13.402350064832717,River Flood + Drought + Extreme Heat,3,Triple
GBR_V1,GBR,148,13.322672915174703,Tropical Storm + Heatwave + Sand and Dust Storm,3,Triple
VIR_V2,VIR,22,13.312697769310692,Coastal Flood + Tropical Storm + Heatwave,3,Triple
UKR_V1,UKR,82,13.213837162799202,Coastal Flood + Heatwave + Fire,3,Triple
AGO_V1,AGO,97,13.193951029330492,River Flood + Extreme Heat + Fire,3,Triple
PER_V1,PER,82,12.977180130663328,Coastal Flood + Heatwave + Fire,3,Triple
THA_V1,THA,168,12.691284961234487,Drought + Extreme Heat + Sand and Dust Storm,3,Triple
UKR_V1,UKR,146,12.660131302667288,Coastal Flood + Heatwave + Sand and Dust Storm,3,Triple
TGO_V1,TGO,26,12.619381156183927,Coastal Flood + Drought + Heatwave,3,Triple
ISR_V1,ISR,224,12.443174000596628,Extreme Heat + Fire + Sand and Dust Storm,3,Triple
THA_V1,THA,97,12.408866955556732,River Flood + Extreme Heat + Fire,3,Triple
PSE_V1,PSE,49,12.300797563951974,River Flood + Heatwave + Extreme Heat,3,Triple
AZE_V1,AZE,137,12.291307946667075,River Flood + Drought + Sand and Dust Storm,3,Triple
URY_V1,URY,26,12.219214991266199,Coastal Flood + Drought + Heatwave,3,Triple
BWA_V1,BWA,168,12.073510991293006,Drought + Extreme Heat + Sand and Dust Storm,3,Triple
TUR_V1,TUR,161,12.025435163173825,River Flood + Extreme Heat + Sand and Dust Storm,3,Triple
HRV_V1,HRV,19,12.013851061037258,River Flood + Coastal Flood + Heatwave,3,Triple
DMA_V2,DMA,14,11.917703993004912,Coastal Flood + Tropical Storm + Drought,3,Triple
GBR_V1,GBR,73,11.915417044365313,River Flood + Drought + Fire,3,Triple
TWN_V1,TWN,196,11.824308408709134,Tropical Storm + Fire + Sand and Dust Storm,3,Triple
FRA_V1,FRA,49,11.71294093132019,River Flood + Heatwave + Extreme Heat,3,Triple
GTM_V1,GTM,50,11.687462902302835,Coastal Flood + Heatwave + Extreme Heat,3,Triple
UGA_V1,UGA,145,11.57225393038243,River Flood + Heatwave + Sand and Dust Storm,3,Triple
BTN_V1,BTN,25,11.559805065393448,River Flood + Drought + Heatwave,3,Triple
GMB_V1,GMB,161,11.555205980315804,River Flood + Extreme Heat + Sand and Dust Storm,3,Triple
UZB_V1,UZB,81,11.524858891963959,River Flood + Heatwave + Fire,3,Triple
HTI_V2,HTI,14,11.521166801452637,Coastal Flood + Tropical Storm + Drought,3,Triple
COL_V1,COL,208,11.51578393913951,Heatwave + Fire + Sand and Dust Storm,3,Triple
ALB_V1,ALB,152,11.459142023697495,Drought + Heatwave + Sand and Dust Storm,3,Triple
CHL_V1,CHL,131,11.377880930900574,River Flood + Coastal Flood + Sand and Dust Storm,3,Triple
IRL_V1,IRL,70,11.367622583793413,Coastal Flood + Tropical Storm + Fire,3,Triple
MYS_V1,MYS,146,11.21732090419414,Coastal Flood + Heatwave + Sand and Dust Storm,3,Triple
RWA_V1,RWA,145,11.203452030196786,River Flood + Heatwave + Sand and Dust Storm,3,Triple
COM_V2,COM,84,11.117782898247242,Tropical Storm + Heatwave + Fire,3,Triple
SUR_V1,SUR,19,11.082999022910371,River Flood + Coastal Flood + Heatwave,3,Triple
GBR_V1,GBR,133,10.82273191679269,River Flood + Tropical Storm + Sand and Dust Storm,3,Triple
IRQ_V1,IRQ,35,10.800167948007584,River Flood + Coastal Flood + Extreme Heat,3,Triple
GAB_V1,GAB,73,10.628513931296766,River Flood + Drought + Fire,3,Triple
PER_V1,PER,11,10.621633100323379,River Flood + Coastal Flood + Drought,3,Triple
TJK_V1,TJK,81,10.505869448623237,River Flood + Heatwave + Fire,3,Triple
ARE_V1,ARE,137,10.357001006603241,River Flood + Drought + Sand and Dust Storm,3,Triple
LTU_V1,LTU,26,10.325114002078408,Coastal Flood + Drought + Heatwave,3,Triple
CRI_V1,CRI,13,10.280052077490836,River Flood + Tropical Storm + Drought,3,Triple
MYS_V1,MYS,137,10.133955051191151,River Flood + Drought + Sand and Dust Storm,3,Triple
HRV_V1,HRV,152,10.130363030013541,Drought + Heatwave + Sand and Dust Storm,3,Triple
IRN_V1,IRN,193,10.121709030121565,River Flood + Fire + Sand and Dust Storm,3,Triple
IDN_V1,IDN,69,10.078653175031135,River Flood + Tropical Storm + Fire,3,Triple
ISR_V1,ISR,145,10.038949059555307,River Flood + Heatwave + Sand and Dust Storm,3,Triple
DNK_V1,DNK,11,9.968688001856208,River Flood + Coastal Flood + Drought,3,Triple
BTN_V1,BTN,81,9.954952982443501,River Flood + Heatwave + Fire,3,Triple
ROU_V1,ROU,145,9.696322003748985,River Flood + Heatwave + Sand and Dust Storm,3,Triple
IRQ_V1,IRQ,88,9.664484004311117,Drought + Heatwave + Fire,3,Triple
GAB_V1,GAB,19,9.62013464979097,River Flood + Coastal Flood + Heatwave,3,Triple
SOM_V1,SOM,21,9.551542305683387,River Flood + Tropical Storm + Heatwave,3,Triple
LBN_V1,LBN,81,9.491381037980318,River Flood + Heatwave + Fire,3,Triple
CRI_V1,CRI,148,9.471850028261542,Tropical Storm + Heatwave + Sand and Dust Storm,3,Triple
MRT_V1,MRT,146,9.405493394270831,Coastal Flood + Heatwave + Sand and Dust Storm,3,Triple
SWE_V1,SWE,146,9.325397504310983,Coastal Flood + Heatwave + Sand and Dust Storm,3,Triple
GNB_V1,GNB,74,9.29432413354516,Coastal Flood + Drought + Fire,3,Triple
SLE_V1,SLE,26,9.287353267345358,Coastal Flood + Drought + Heatwave,3,Triple
NAM_V1,NAM,168,9.232131070108153,Drought + Extreme Heat + Sand and Dust Storm,3,Triple
MMR_V1,MMR,224,9.214304983615875,Extreme Heat + Fire + Sand and Dust Storm,3,Triple
NAM_V1,NAM,19,9.211301326751709,River Flood + Coastal Flood + Heatwave,3,Triple
IRN_V1,IRN,100,9.103680927306414,Tropical Storm + Extreme Heat + Fire,3,Triple
MOZ_V1,MOZ,208,9.0589479804039,Heatwave + Fire + Sand and Dust Storm,3,Triple
AUS_V1,AUS,146,9.043215546663323,Coastal Flood + Heatwave + Sand and Dust Storm,3,Triple
TJK_V1,TJK,97,9.017833937890828,River Flood + Extreme Heat + Fire,3,Triple
SWE_V1,SWE,145,8.725747047094046,River Flood + Heatwave + Sand and Dust Storm,3,Triple
PRI_V2,PRI,14,8.664429781128486,Coastal Flood + Tropical Storm + Drought,3,Triple
MMR_V1,MMR,131,8.646412968635559,River Flood + Coastal Flood + Sand and Dust Storm,3,Triple
CYP_V1,CYP,26,8.607516256642874,Coastal Flood + Drought + Heatwave,3,Triple
xUK2_V1,xUK,56,8.547409792071296,Drought + Heatwave + Extreme Heat,3,Triple
SOM_V1,SOM,26,8.5388674399432,Coastal Flood + Drought + Heatwave,3,Triple
AUS_V1,AUS,82,8.368409669495598,Coastal Flood + Heatwave + Fire,3,Triple
POL_V1,POL,73,8.335083997015317,River Flood + Drought + Fire,3,Triple
GRC_V1,GRC,97,8.310964000411332,River Flood + Extreme Heat + Fire,3,Triple
RUS_V1,RUS,134,8.236980527990005,Coastal Flood + Tropical Storm + Sand and Dust Storm,3,Triple
LBN_V1,LBN,19,8.195334950461984,River Flood + Coastal Flood + Heatwave,3,Triple
BOL_V1,BOL,97,8.179123000489199,River Flood + Extreme Heat + Fire,3,Triple
TUN_V1,TUN,82,8.15569905426134,Coastal Flood + Heatwave + Fire,3,Triple
AUS_V1,AUS,50,8.104064548782787,Coastal Flood + Heatwave + Extreme Heat,3,Triple
COD_V1,COD,193,8.03455001115799,River Flood + Fire + Sand and Dust Storm,3,Triple
EGY_V1,EGY,146,8.011952631329015,Coastal Flood + Heatwave + Sand and Dust Storm,3,Triple
TTO_V2,TTO,148,7.792244128736796,Tropical Storm + Heatwave + Sand and Dust Storm,3,Triple
ECU_V1,ECU,138,7.748287516719132,Coastal Flood + Drought + Sand and Dust Storm,3,Triple
PRK_V1,PRK,148,7.691542041255161,Tropical Storm + Heatwave + Sand and Dust Storm,3,Triple
TCA_V2,TCA,28,7.627213899395429,Tropical Storm + Drought + Heatwave,3,Triple
GMB_V1,GMB,73,7.621309846639633,River Flood + Drought + Fire,3,Triple
GIN_V1,GIN,35,7.60441704466939,River Flood + Coastal Flood + Extreme Heat,3,Triple
KHM_V1,KHM,56,7.58451426262949,Drought + Heatwave + Extreme Heat,3,Triple
BRA_V1,BRA,131,7.555729922188509,River Flood + Coastal Flood + Sand and Dust Storm,3,Triple
KGZ_V1,KGZ,49,7.475788996554911,River Flood + Heatwave + Extreme Heat,3,Triple
GEO_V1,GEO,176,7.42720202991768,Heatwave + Extreme Heat + Sand and Dust Storm,3,Triple
KEN_V1,KEN,67,7.341566881533785,River Flood + Coastal Flood + Fire,3,Triple
HUN_V1,HUN,81,7.312588937114924,River Flood + Heatwave + Fire,3,Triple
NAM_V1,NAM,41,7.290429310357728,River Flood + Drought + Extreme Heat,3,Triple
FRA_V1,FRA,131,7.223464409640554,River Flood + Coastal Flood + Sand and Dust Storm,3,Triple
UKR_V1,UKR,138,7.219106396982902,Coastal Flood + Drought + Sand and Dust Storm,3,Triple
DNK_V1,DNK,131,7.189752995967865,River Flood + Coastal Flood + Sand and Dust Storm,3,Triple
ESH_V1,ESH,37,7.187858015298843,River Flood + Tropical Storm + Extreme Heat,3,Triple
