system:index,ISO3,combination,combination_id,hazardCount,hazardLevel,population,.geo
7834,KGZ,River Flood + Heatwave,17,2,Double,2413.2774527089045,"{""type"":""MultiPoint"",""coordinates"":[]}"
6406,ARM,River Flood + Heatwave,17,2,Double,2411.7316918545143,"{""type"":""MultiPoint"",""coordinates"":[]}"
1043,CMR,Extreme Heat + Fire,96,2,Double,2411.448635727167,"{""type"":""MultiPoint"",""coordinates"":[]}"
6325,ALB,Coastal Flood + Heatwave,18,2,Double,2393.1865059445227,"{""type"":""MultiPoint"",""coordinates"":[]}"
6541,BEL,Drought + Fire,72,2,Double,2393.1006531626185,"{""type"":""MultiPoint"",""coordinates"":[]}"
4407,SAU,Fire + Sand and Dust Storm,192,2,Double,2392.7620268910787,"{""type"":""MultiPoint"",""coordinates"":[]}"
3106,MMR,River Flood + Fire,65,2,Double,2379.537516434677,"{""type"":""MultiPoint"",""coordinates"":[]}"
1748,FRA,Tropical Storm + Fire,68,2,Double,2363.4139496714074,"{""type"":""MultiPoint"",""coordinates"":[]}"
6523,BDI,Heatwave + Sand and Dust Storm,144,2,Double,2356.372152790544,"{""type"":""MultiPoint"",""coordinates"":[]}"
238,AUS,River Flood + Drought,9,2,Double,2349.0344692538183,"{""type"":""MultiPoint"",""coordinates"":[]}"
1833,IDN,Tropical Storm + Extreme Heat,36,2,Double,2335.149090077728,"{""type"":""MultiPoint"",""coordinates"":[]}"
5273,UZB,River Flood + Extreme Heat,33,2,Double,2322.547563093813,"{""type"":""MultiPoint"",""coordinates"":[]}"
6589,BEN,Heatwave + Sand and Dust Storm,144,2,Double,2316.8047560453415,"{""type"":""MultiPoint"",""coordinates"":[]}"
9605,BLZ,Tropical Storm + Drought,12,2,Double,2316.0661056263957,"{""type"":""MultiPoint"",""coordinates"":[]}"
5686,ZAF,River Flood + Drought,9,2,Double,2303.241383448628,"{""type"":""MultiPoint"",""coordinates"":[]}"
4707,THA,Extreme Heat + Fire,96,2,Double,2301.2747552916408,"{""type"":""MultiPoint"",""coordinates"":[]}"
190,ARG,River Flood + Sand and Dust Storm,129,2,Double,2293.3760989609905,"{""type"":""MultiPoint"",""coordinates"":[]}"
4226,RUS,Coastal Flood + Drought,10,2,Double,2272.732474256297,"{""type"":""MultiPoint"",""coordinates"":[]}"
6088,xJK,Heatwave + Fire,80,2,Double,2228.80755674839,"{""type"":""MultiPoint"",""coordinates"":[]}"
129,AGO,Fire + Sand and Dust Storm,192,2,Double,2224.7060705784634,"{""type"":""MultiPoint"",""coordinates"":[]}"
1079,COD,River Flood + Fire,65,2,Double,2223.6317493083357,"{""type"":""MultiPoint"",""coordinates"":[]}"
7565,GTM,River Flood + Drought,9,2,Double,2220.526903791879,"{""type"":""MultiPoint"",""coordinates"":[]}"
8374,MWI,Extreme Heat + Fire,96,2,Double,2220.115552975354,"{""type"":""MultiPoint"",""coordinates"":[]}"
4580,SWE,Coastal Flood + Heatwave,18,2,Double,2207.550673742664,"{""type"":""MultiPoint"",""coordinates"":[]}"
1882,IDN,River Flood + Sand and Dust Storm,129,2,Double,2167.1910010321576,"{""type"":""MultiPoint"",""coordinates"":[]}"
7906,KHM,Heatwave + Extreme Heat,48,2,Double,2159.782026051759,"{""type"":""MultiPoint"",""coordinates"":[]}"
7220,GHA,Extreme Heat + Fire,96,2,Double,2158.9345255496746,"{""type"":""MultiPoint"",""coordinates"":[]}"
6841,BTN,Heatwave + Fire,80,2,Double,2156.6014372901345,"{""type"":""MultiPoint"",""coordinates"":[]}"
6954,DNK,Drought + Fire,72,2,Double,2152.4509073176887,"{""type"":""MultiPoint"",""coordinates"":[]}"
1714,FRA,River Flood + Tropical Storm,5,2,Double,2146.853463031746,"{""type"":""MultiPoint"",""coordinates"":[]}"
7139,GEO,River Flood + Drought,9,2,Double,2139.748953070528,"{""type"":""MultiPoint"",""coordinates"":[]}"
9318,TJK,River Flood + Sand and Dust Storm,129,2,Double,2138.2019527282496,"{""type"":""MultiPoint"",""coordinates"":[]}"
5948,ESH,Tropical Storm + Heatwave,20,2,Double,2133.1050221281894,"{""type"":""MultiPoint"",""coordinates"":[]}"
9903,CRI,River Flood + Tropical Storm,5,2,Double,2128.7651911346284,"{""type"":""MultiPoint"",""coordinates"":[]}"
9516,WLF,Tropical Storm + Drought,12,2,Double,2126.082105925084,"{""type"":""MultiPoint"",""coordinates"":[]}"
2571,LBY,Heatwave + Fire,80,2,Double,2115.8953681010535,"{""type"":""MultiPoint"",""coordinates"":[]}"
8077,LBN,River Flood + Drought,9,2,Double,2105.3971196590905,"{""type"":""MultiPoint"",""coordinates"":[]}"
7486,GRC,River Flood + Drought,9,2,Double,2100.10031813819,"{""type"":""MultiPoint"",""coordinates"":[]}"
1153,COL,River Flood + Drought,9,2,Double,2095.4262223322276,"{""type"":""MultiPoint"",""coordinates"":[]}"
7229,GHA,River Flood + Sand and Dust Storm,129,2,Double,2091.242029548889,"{""type"":""MultiPoint"",""coordinates"":[]}"
5179,USA,Drought + Sand and Dust Storm,136,2,Double,2089.8885109908406,"{""type"":""MultiPoint"",""coordinates"":[]}"
2245,IRQ,Heatwave + Sand and Dust Storm,144,2,Double,2072.5813159905374,"{""type"":""MultiPoint"",""coordinates"":[]}"
3651,NER,Heatwave + Sand and Dust Storm,144,2,Double,2067.4797955676913,"{""type"":""MultiPoint"",""coordinates"":[]}"
6444,AUT,Drought + Fire,72,2,Double,2065.8779388585444,"{""type"":""MultiPoint"",""coordinates"":[]}"
3785,OMN,Tropical Storm + Heatwave,20,2,Double,2058.18812351584,"{""type"":""MultiPoint"",""coordinates"":[]}"
598,BWA,Drought + Heatwave,24,2,Double,2043.5910681199261,"{""type"":""MultiPoint"",""coordinates"":[]}"
9463,UGA,Heatwave + Sand and Dust Storm,144,2,Double,2043.167993310839,"{""type"":""MultiPoint"",""coordinates"":[]}"
7862,KGZ,River Flood + Sand and Dust Storm,129,2,Double,2024.037078981788,"{""type"":""MultiPoint"",""coordinates"":[]}"
6092,xJK,Extreme Heat + Fire,96,2,Double,2016.0359144806862,"{""type"":""MultiPoint"",""coordinates"":[]}"
5223,USA,Fire + Sand and Dust Storm,192,2,Double,1997.6836258120584,"{""type"":""MultiPoint"",""coordinates"":[]}"
9295,TJK,River Flood + Extreme Heat,33,2,Double,1997.110479131341,"{""type"":""MultiPoint"",""coordinates"":[]}"
4446,SDN,Extreme Heat + Sand and Dust Storm,160,2,Double,1969.6887769699097,"{""type"":""MultiPoint"",""coordinates"":[]}"
5284,UZB,Heatwave + Fire,80,2,Double,1943.9787012409163,"{""type"":""MultiPoint"",""coordinates"":[]}"
10008,GUF,River Flood + Drought,9,2,Double,1928.2777685821056,"{""type"":""MultiPoint"",""coordinates"":[]}"
3699,NGA,Coastal Flood + Fire,66,2,Double,1915.8188943862915,"{""type"":""MultiPoint"",""coordinates"":[]}"
9037,SLV,Drought + Fire,72,2,Double,1912.5049345493317,"{""type"":""MultiPoint"",""coordinates"":[]}"
4157,POL,Coastal Flood + Heatwave,18,2,Double,1887.5754373794675,"{""type"":""MultiPoint"",""coordinates"":[]}"
6205,MHL,Tropical Storm + Drought,12,2,Double,1882.2899737986863,"{""type"":""MultiPoint"",""coordinates"":[]}"
6251,CPV,Tropical Storm + Drought,12,2,Double,1870.9917808453533,"{""type"":""MultiPoint"",""coordinates"":[]}"
5172,USA,River Flood + Sand and Dust Storm,129,2,Double,1842.0868431629424,"{""type"":""MultiPoint"",""coordinates"":[]}"
9412,TUN,River Flood + Sand and Dust Storm,129,2,Double,1833.2652125244852,"{""type"":""MultiPoint"",""coordinates"":[]}"
1443,EGY,Drought + Fire,72,2,Double,1829.7487983573228,"{""type"":""MultiPoint"",""coordinates"":[]}"
5705,ZAF,River Flood + Extreme Heat,33,2,Double,1823.6788466128478,"{""type"":""MultiPoint"",""coordinates"":[]}"
9879,PAN,River Flood + Fire,65,2,Double,1821.2871191547051,"{""type"":""MultiPoint"",""coordinates"":[]}"
5632,YEM,Drought + Sand and Dust Storm,136,2,Double,1817.812890559435,"{""type"":""MultiPoint"",""coordinates"":[]}"
558,BRA,Drought + Sand and Dust Storm,136,2,Double,1805.81385183642,"{""type"":""MultiPoint"",""coordinates"":[]}"
670,CAN,Coastal Flood + Tropical Storm,6,2,Double,1794.8753953050677,"{""type"":""MultiPoint"",""coordinates"":[]}"
6150,TWN,Tropical Storm + Fire,68,2,Double,1793.813946393514,"{""type"":""MultiPoint"",""coordinates"":[]}"
8433,NPL,Heatwave + Extreme Heat,48,2,Double,1790.327310115099,"{""type"":""MultiPoint"",""coordinates"":[]}"
3452,MRT,River Flood + Sand and Dust Storm,129,2,Double,1776.7124556712038,"{""type"":""MultiPoint"",""coordinates"":[]}"
9786,GUY,Coastal Flood + Heatwave,18,2,Double,1747.44251466259,"{""type"":""MultiPoint"",""coordinates"":[]}"
7342,GMB,River Flood + Extreme Heat,33,2,Double,1719.9540926060256,"{""type"":""MultiPoint"",""coordinates"":[]}"
7021,EST,Heatwave + Fire,80,2,Double,1710.7883301215113,"{""type"":""MultiPoint"",""coordinates"":[]}"
669,CAN,River Flood + Tropical Storm,5,2,Double,1706.3947386562122,"{""type"":""MultiPoint"",""coordinates"":[]}"
9741,NIC,Tropical Storm + Fire,68,2,Double,1699.0584105947585,"{""type"":""MultiPoint"",""coordinates"":[]}"
4303,RUS,Drought + Sand and Dust Storm,136,2,Double,1687.438972551481,"{""type"":""MultiPoint"",""coordinates"":[]}"
1804,IDN,River Flood + Tropical Storm,5,2,Double,1684.528816517815,"{""type"":""MultiPoint"",""coordinates"":[]}"
4089,PNG,Coastal Flood + Tropical Storm,6,2,Double,1666.8059821022491,"{""type"":""MultiPoint"",""coordinates"":[]}"
3933,PAK,River Flood + Fire,65,2,Double,1661.5035308524966,"{""type"":""MultiPoint"",""coordinates"":[]}"
2322,ITA,Heatwave + Sand and Dust Storm,144,2,Double,1654.6956176717604,"{""type"":""MultiPoint"",""coordinates"":[]}"
4839,TUR,Coastal Flood + Heatwave,18,2,Double,1648.8091696733864,"{""type"":""MultiPoint"",""coordinates"":[]}"
6200,MUS,Tropical Storm + Drought,12,2,Double,1643.9440551569248,"{""type"":""MultiPoint"",""coordinates"":[]}"
6838,BTN,River Flood + Fire,65,2,Double,1637.8243277280417,"{""type"":""MultiPoint"",""coordinates"":[]}"
6035,xRI,Tropical Storm + Heatwave,20,2,Double,1630.583548348511,"{""type"":""MultiPoint"",""coordinates"":[]}"
8622,PRK,Tropical Storm + Sand and Dust Storm,132,2,Double,1630.238982917281,"{""type"":""MultiPoint"",""coordinates"":[]}"
7869,KGZ,Extreme Heat + Sand and Dust Storm,160,2,Double,1621.3389934588004,"{""type"":""MultiPoint"",""coordinates"":[]}"
4053,PER,River Flood + Sand and Dust Storm,129,2,Double,1615.9080097332123,"{""type"":""MultiPoint"",""coordinates"":[]}"
8161,LKA,Coastal Flood + Tropical Storm,6,2,Double,1608.414768129544,"{""type"":""MultiPoint"",""coordinates"":[]}"
600,BWA,River Flood + Extreme Heat,33,2,Double,1605.8256360755274,"{""type"":""MultiPoint"",""coordinates"":[]}"
4996,UKR,River Flood + Coastal Flood,3,2,Double,1605.6681487900148,"{""type"":""MultiPoint"",""coordinates"":[]}"
4935,TZA,Coastal Flood + Heatwave,18,2,Double,1591.6586537744777,"{""type"":""MultiPoint"",""coordinates"":[]}"
7813,JOR,Drought + Sand and Dust Storm,136,2,Double,1590.306358575821,"{""type"":""MultiPoint"",""coordinates"":[]}"
8333,MNE,River Flood + Drought,9,2,Double,1572.625225697341,"{""type"":""MultiPoint"",""coordinates"":[]}"
6930,DJI,Extreme Heat + Sand and Dust Storm,160,2,Double,1568.432594459431,"{""type"":""MultiPoint"",""coordinates"":[]}"
5721,ZAF,River Flood + Fire,65,2,Double,1565.5964719843357,"{""type"":""MultiPoint"",""coordinates"":[]}"
7370,GMB,Drought + Sand and Dust Storm,136,2,Double,1550.587881565094,"{""type"":""MultiPoint"",""coordinates"":[]}"
6927,DJI,River Flood + Sand and Dust Storm,129,2,Double,1537.5067201703787,"{""type"":""MultiPoint"",""coordinates"":[]}"
3270,MOZ,River Flood + Heatwave,17,2,Double,1536.2841078793049,"{""type"":""MultiPoint"",""coordinates"":[]}"
8893,SEN,Coastal Flood + Sand and Dust Storm,130,2,Double,1532.9945197908319,"{""type"":""MultiPoint"",""coordinates"":[]}"
7086,GBR,Coastal Flood + Fire,66,2,Double,1524.3731712142612,"{""type"":""MultiPoint"",""coordinates"":[]}"
8690,PRT,Tropical Storm + Sand and Dust Storm,132,2,Double,1513.0832286042046,"{""type"":""MultiPoint"",""coordinates"":[]}"
5851,ZMB,Heatwave + Sand and Dust Storm,144,2,Double,1510.974732015282,"{""type"":""MultiPoint"",""coordinates"":[]}"
1534,ESP,Tropical Storm + Extreme Heat,36,2,Double,1505.065821404074,"{""type"":""MultiPoint"",""coordinates"":[]}"
27,AFG,Extreme Heat + Fire,96,2,Double,1503.2031789571047,"{""type"":""MultiPoint"",""coordinates"":[]}"
5822,ZMB,River Flood + Drought,9,2,Double,1502.6402836367488,"{""type"":""MultiPoint"",""coordinates"":[]}"
9306,TJK,Heatwave + Fire,80,2,Double,1496.9367374181747,"{""type"":""MultiPoint"",""coordinates"":[]}"
1805,IDN,Coastal Flood + Tropical Storm,6,2,Double,1495.9785657783787,"{""type"":""MultiPoint"",""coordinates"":[]}"
9552,xUK,Drought + Heatwave,24,2,Double,1495.219873059021,"{""type"":""MultiPoint"",""coordinates"":[]}"
5115,USA,Coastal Flood + Fire,66,2,Double,1488.2883141467644,"{""type"":""MultiPoint"",""coordinates"":[]}"
7232,GHA,Drought + Sand and Dust Storm,136,2,Double,1481.8276898335007,"{""type"":""MultiPoint"",""coordinates"":[]}"
6755,BGR,Drought + Fire,72,2,Double,1476.442402941471,"{""type"":""MultiPoint"",""coordinates"":[]}"
262,AUS,River Flood + Extreme Heat,33,2,Double,1469.5286197919872,"{""type"":""MultiPoint"",""coordinates"":[]}"
8359,MWI,River Flood + Extreme Heat,33,2,Double,1468.438212086056,"{""type"":""MultiPoint"",""coordinates"":[]}"
4165,POL,Drought + Fire,72,2,Double,1462.2748130015098,"{""type"":""MultiPoint"",""coordinates"":[]}"
4182,PRY,River Flood + Heatwave,17,2,Double,1457.438543923178,"{""type"":""MultiPoint"",""coordinates"":[]}"
10018,GUF,Heatwave + Fire,80,2,Double,1456.6710179750808,"{""type"":""MultiPoint"",""coordinates"":[]}"
6529,BEL,River Flood + Drought,9,2,Double,1452.6945460553195,"{""type"":""MultiPoint"",""coordinates"":[]}"
9720,NIC,Coastal Flood + Tropical Storm,6,2,Double,1450.0445382514383,"{""type"":""MultiPoint"",""coordinates"":[]}"
2875,MEX,River Flood + Fire,65,2,Double,1447.4507761192215,"{""type"":""MultiPoint"",""coordinates"":[]}"
6569,BEN,Drought + Extreme Heat,40,2,Double,1441.9917105436325,"{""type"":""MultiPoint"",""coordinates"":[]}"
9120,SVN,Heatwave + Fire,80,2,Double,1436.6049642503249,"{""type"":""MultiPoint"",""coordinates"":[]}"
5175,USA,Tropical Storm + Sand and Dust Storm,132,2,Double,1430.9898825731811,"{""type"":""MultiPoint"",""coordinates"":[]}"
8383,MWI,Heatwave + Sand and Dust Storm,144,2,Double,1430.1408260896364,"{""type"":""MultiPoint"",""coordinates"":[]}"
5311,UZB,Fire + Sand and Dust Storm,192,2,Double,1422.0662244587845,"{""type"":""MultiPoint"",""coordinates"":[]}"
3752,NOR,Coastal Flood + Heatwave,18,2,Double,1381.9841867120992,"{""type"":""MultiPoint"",""coordinates"":[]}"
1267,DEU,Coastal Flood + Drought,10,2,Double,1379.5485681467924,"{""type"":""MultiPoint"",""coordinates"":[]}"
7740,ISR,River Flood + Heatwave,17,2,Double,1378.834490544338,"{""type"":""MultiPoint"",""coordinates"":[]}"
992,CIV,River Flood + Fire,65,2,Double,1375.037564761367,"{""type"":""MultiPoint"",""coordinates"":[]}"
6417,ARM,Heatwave + Fire,80,2,Double,1372.74659176272,"{""type"":""MultiPoint"",""coordinates"":[]}"
5357,VEN,Tropical Storm + Extreme Heat,36,2,Double,1371.3902055546641,"{""type"":""MultiPoint"",""coordinates"":[]}"
6900,CZE,River Flood + Drought,9,2,Double,1356.8307825893144,"{""type"":""MultiPoint"",""coordinates"":[]}"
9486,ESP,Tropical Storm + Fire,68,2,Double,1351.7446759014476,"{""type"":""MultiPoint"",""coordinates"":[]}"
9841,HND,Tropical Storm + Fire,68,2,Double,1351.5877281652947,"{""type"":""MultiPoint"",""coordinates"":[]}"
8775,QAT,Drought + Sand and Dust Storm,136,2,Double,1346.0651709503513,"{""type"":""MultiPoint"",""coordinates"":[]}"
9537,JEY,Tropical Storm + Drought,12,2,Double,1339.3742054710824,"{""type"":""MultiPoint"",""coordinates"":[]}"
7137,GEO,River Flood + Coastal Flood,3,2,Double,1324.532418506578,"{""type"":""MultiPoint"",""coordinates"":[]}"
8157,LIE,Drought + Heatwave,24,2,Double,1304.1468735962649,"{""type"":""MultiPoint"",""coordinates"":[]}"
3821,OMN,Coastal Flood + Fire,66,2,Double,1291.3364397145006,"{""type"":""MultiPoint"",""coordinates"":[]}"
8845,SEN,Coastal Flood + Drought,10,2,Double,1289.458656482837,"{""type"":""MultiPoint"",""coordinates"":[]}"
10052,DOM,Coastal Flood + Tropical Storm,6,2,Double,1289.2519140706343,"{""type"":""MultiPoint"",""coordinates"":[]}"
9867,PAN,Coastal Flood + Heatwave,18,2,Double,1279.5076223078277,"{""type"":""MultiPoint"",""coordinates"":[]}"
1026,CMR,River Flood + Extreme Heat,33,2,Double,1275.1279924064875,"{""type"":""MultiPoint"",""coordinates"":[]}"
6743,BGR,River Flood + Drought,9,2,Double,1267.1693093882056,"{""type"":""MultiPoint"",""coordinates"":[]}"
7479,GNQ,Heatwave + Sand and Dust Storm,144,2,Double,1265.0952966643315,"{""type"":""MultiPoint"",""coordinates"":[]}"
7543,GRC,Heatwave + Sand and Dust Storm,144,2,Double,1261.0200376359994,"{""type"":""MultiPoint"",""coordinates"":[]}"
3674,NGA,Coastal Flood + Drought,10,2,Double,1245.5600338876247,"{""type"":""MultiPoint"",""coordinates"":[]}"
7877,KGZ,Fire + Sand and Dust Storm,192,2,Double,1243.297384843493,"{""type"":""MultiPoint"",""coordinates"":[]}"
8086,LBN,Heatwave + Extreme Heat,48,2,Double,1237.3863199213063,"{""type"":""MultiPoint"",""coordinates"":[]}"
1785,FRA,Heatwave + Sand and Dust Storm,144,2,Double,1235.684992932641,"{""type"":""MultiPoint"",""coordinates"":[]}"
8125,LBR,Coastal Flood + Heatwave,18,2,Double,1235.6349280745346,"{""type"":""MultiPoint"",""coordinates"":[]}"
2630,MAR,Coastal Flood + Tropical Storm,6,2,Double,1228.4933235675537,"{""type"":""MultiPoint"",""coordinates"":[]}"
8856,SEN,Coastal Flood + Extreme Heat,34,2,Double,1221.7427130386525,"{""type"":""MultiPoint"",""coordinates"":[]}"
3244,MNG,River Flood + Sand and Dust Storm,129,2,Double,1215.0172269637696,"{""type"":""MultiPoint"",""coordinates"":[]}"
1207,COL,Extreme Heat + Fire,96,2,Double,1209.4560121117393,"{""type"":""MultiPoint"",""coordinates"":[]}"
9373,TUN,Coastal Flood + Heatwave,18,2,Double,1202.7058865965764,"{""type"":""MultiPoint"",""coordinates"":[]}"
6986,ERI,River Flood + Sand and Dust Storm,129,2,Double,1198.6263752430677,"{""type"":""MultiPoint"",""coordinates"":[]}"
8640,PRT,Coastal Flood + Tropical Storm,6,2,Double,1195.6610721933955,"{""type"":""MultiPoint"",""coordinates"":[]}"
8995,SLV,River Flood + Drought,9,2,Double,1193.3914991270678,"{""type"":""MultiPoint"",""coordinates"":[]}"
6423,ARM,Heatwave + Sand and Dust Storm,144,2,Double,1186.6317311807172,"{""type"":""MultiPoint"",""coordinates"":[]}"
5762,ZAF,Tropical Storm + Sand and Dust Storm,132,2,Double,1179.4728695095982,"{""type"":""MultiPoint"",""coordinates"":[]}"
9771,GUY,River Flood + Coastal Flood,3,2,Double,1176.5508066620093,"{""type"":""MultiPoint"",""coordinates"":[]}"
8943,SLE,Coastal Flood + Heatwave,18,2,Double,1174.575209813229,"{""type"":""MultiPoint"",""coordinates"":[]}"
7371,GMB,Heatwave + Sand and Dust Storm,144,2,Double,1174.3084225243213,"{""type"":""MultiPoint"",""coordinates"":[]}"
6238,WSM,Tropical Storm + Drought,12,2,Double,1167.5886310147341,"{""type"":""MultiPoint"",""coordinates"":[]}"
6850,CHE,River Flood + Drought,9,2,Double,1166.716857452628,"{""type"":""MultiPoint"",""coordinates"":[]}"
3502,MYS,Coastal Flood + Drought,10,2,Double,1156.1635654838135,"{""type"":""MultiPoint"",""coordinates"":[]}"
7986,KWT,River Flood + Coastal Flood,3,2,Double,1151.0342654625574,"{""type"":""MultiPoint"",""coordinates"":[]}"
4999,UKR,Coastal Flood + Drought,10,2,Double,1150.193101537834,"{""type"":""MultiPoint"",""coordinates"":[]}"
51,AFG,Fire + Sand and Dust Storm,192,2,Double,1145.3433852776884,"{""type"":""MultiPoint"",""coordinates"":[]}"
7841,KGZ,Heatwave + Extreme Heat,48,2,Double,1140.2019258859605,"{""type"":""MultiPoint"",""coordinates"":[]}"
8507,PHL,Coastal Flood + Drought,10,2,Double,1136.1260141648497,"{""type"":""MultiPoint"",""coordinates"":[]}"
3791,OMN,River Flood + Extreme Heat,33,2,Double,1135.1981316246092,"{""type"":""MultiPoint"",""coordinates"":[]}"
4349,SAU,River Flood + Heatwave,17,2,Double,1132.8471933677793,"{""type"":""MultiPoint"",""coordinates"":[]}"
354,AUS,Tropical Storm + Sand and Dust Storm,132,2,Double,1132.1642767470425,"{""type"":""MultiPoint"",""coordinates"":[]}"
8492,NZL,Tropical Storm + Sand and Dust Storm,132,2,Double,1131.8442869262965,"{""type"":""MultiPoint"",""coordinates"":[]}"
6193,HKG,Tropical Storm + Sand and Dust Storm,132,2,Double,1118.7933459367384,"{""type"":""MultiPoint"",""coordinates"":[]}"
7595,GTM,River Flood + Fire,65,2,Double,1115.4547997850887,"{""type"":""MultiPoint"",""coordinates"":[]}"
9205,SYR,River Flood + Heatwave,17,2,Double,1109.7523025364267,"{""type"":""MultiPoint"",""coordinates"":[]}"
5979,NCL,Coastal Flood + Tropical Storm,6,2,Double,1108.0613127350368,"{""type"":""MultiPoint"",""coordinates"":[]}"
1278,DEU,Drought + Fire,72,2,Double,1090.520961486656,"{""type"":""MultiPoint"",""coordinates"":[]}"
9252,TGO,River Flood + Drought,9,2,Double,1089.340358306263,"{""type"":""MultiPoint"",""coordinates"":[]}"
3459,MRT,Heatwave + Sand and Dust Storm,144,2,Double,1083.4697597995219,"{""type"":""MultiPoint"",""coordinates"":[]}"
5692,ZAF,Coastal Flood + Heatwave,18,2,Double,1075.8204331449463,"{""type"":""MultiPoint"",""coordinates"":[]}"
10270,CUW,Tropical Storm + Drought,12,2,Double,1067.259825184079,"{""type"":""MultiPoint"",""coordinates"":[]}"
9255,TGO,River Flood + Heatwave,17,2,Double,1055.805729687214,"{""type"":""MultiPoint"",""coordinates"":[]}"
3229,MNG,River Flood + Drought,9,2,Double,1052.3193983663805,"{""type"":""MultiPoint"",""coordinates"":[]}"
3584,NAM,Drought + Extreme Heat,40,2,Double,1046.5307451141998,"{""type"":""MultiPoint"",""coordinates"":[]}"
4122,PNG,Tropical Storm + Fire,68,2,Double,1043.9738768928482,"{""type"":""MultiPoint"",""coordinates"":[]}"
3773,OMN,River Flood + Coastal Flood,3,2,Double,1040.2674119260673,"{""type"":""MultiPoint"",""coordinates"":[]}"
8991,SLV,River Flood + Tropical Storm,5,2,Double,1014.2205399722153,"{""type"":""MultiPoint"",""coordinates"":[]}"
6415,ARM,Drought + Fire,72,2,Double,1012.0521130447078,"{""type"":""MultiPoint"",""coordinates"":[]}"
2161,IRN,Coastal Flood + Sand and Dust Storm,130,2,Double,1007.1105320529464,"{""type"":""MultiPoint"",""coordinates"":[]}"
7892,KHM,Coastal Flood + Tropical Storm,6,2,Double,988.9618706615094,"{""type"":""MultiPoint"",""coordinates"":[]}"
4300,RUS,Tropical Storm + Sand and Dust Storm,132,2,Double,983.5749229039129,"{""type"":""MultiPoint"",""coordinates"":[]}"
6216,FSM,Tropical Storm + Drought,12,2,Double,973.4055265956436,"{""type"":""MultiPoint"",""coordinates"":[]}"
451,BOL,River Flood + Drought,9,2,Double,968.3150011504767,"{""type"":""MultiPoint"",""coordinates"":[]}"
3567,MYS,Heatwave + Sand and Dust Storm,144,2,Double,967.477448880351,"{""type"":""MultiPoint"",""coordinates"":[]}"
9108,SVN,River Flood + Drought,9,2,Double,964.2653227167153,"{""type"":""MultiPoint"",""coordinates"":[]}"
4468,SOM,River Flood + Drought,9,2,Double,959.6540335416794,"{""type"":""MultiPoint"",""coordinates"":[]}"
5029,UKR,Drought + Sand and Dust Storm,136,2,Double,957.1729332294644,"{""type"":""MultiPoint"",""coordinates"":[]}"
8654,PRT,Tropical Storm + Extreme Heat,36,2,Double,956.4975097906427,"{""type"":""MultiPoint"",""coordinates"":[]}"
9823,HND,Coastal Flood + Tropical Storm,6,2,Double,954.5013971005073,"{""type"":""MultiPoint"",""coordinates"":[]}"
8950,SLE,River Flood + Extreme Heat,33,2,Double,949.2804697148356,"{""type"":""MultiPoint"",""coordinates"":[]}"
5269,UZB,River Flood + Heatwave,17,2,Double,946.3525999978185,"{""type"":""MultiPoint"",""coordinates"":[]}"
2305,ITA,Extreme Heat + Fire,96,2,Double,940.3018560237251,"{""type"":""MultiPoint"",""coordinates"":[]}"
3063,MMR,Coastal Flood + Heatwave,18,2,Double,932.1424366974362,"{""type"":""MultiPoint"",""coordinates"":[]}"
5003,UKR,Coastal Flood + Heatwave,18,2,Double,923.0399731610372,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015,IND,Drought + Sand and Dust Storm,136,2,Double,913.4323836863041,"{""type"":""MultiPoint"",""coordinates"":[]}"
6602,BFA,River Flood + Extreme Heat,33,2,Double,907.2714033165399,"{""type"":""MultiPoint"",""coordinates"":[]}"
4371,SAU,Extreme Heat + Fire,96,2,Double,902.1050276989117,"{""type"":""MultiPoint"",""coordinates"":[]}"
4314,RUS,Extreme Heat + Sand and Dust Storm,160,2,Double,901.0095059048035,"{""type"":""MultiPoint"",""coordinates"":[]}"
76,AGO,Coastal Flood + Heatwave,18,2,Double,895.635678217034,"{""type"":""MultiPoint"",""coordinates"":[]}"
1177,COL,River Flood + Extreme Heat,33,2,Double,893.7532930213492,"{""type"":""MultiPoint"",""coordinates"":[]}"
2586,LBY,Coastal Flood + Sand and Dust Storm,130,2,Double,885.2552174302878,"{""type"":""MultiPoint"",""coordinates"":[]}"
4576,SWE,Coastal Flood + Drought,10,2,Double,885.1009258248033,"{""type"":""MultiPoint"",""coordinates"":[]}"
8438,NPL,River Flood + Fire,65,2,Double,880.069530228277,"{""type"":""MultiPoint"",""coordinates"":[]}"
682,CAN,Coastal Flood + Heatwave,18,2,Double,879.1885077258675,"{""type"":""MultiPoint"",""coordinates"":[]}"
4690,THA,Tropical Storm + Fire,68,2,Double,877.6358508253652,"{""type"":""MultiPoint"",""coordinates"":[]}"
1013,CMR,River Flood + Coastal Flood,3,2,Double,873.8586984726728,"{""type"":""MultiPoint"",""coordinates"":[]}"
10131,DMA,Tropical Storm + Drought,12,2,Double,868.0157941646436,"{""type"":""MultiPoint"",""coordinates"":[]}"
9773,GUY,River Flood + Tropical Storm,5,2,Double,867.6060889614746,"{""type"":""MultiPoint"",""coordinates"":[]}"
8153,LBR,River Flood + Sand and Dust Storm,129,2,Double,866.3451805114746,"{""type"":""MultiPoint"",""coordinates"":[]}"
