system:index,ISO3,groups,ucode,.geo
000000000000000000a7,EGY,"[{combination_id=1, sum=350182.6295193338}, {combination_id=2, sum=3118.7727551311837}, {combination_id=3, sum=356556.81526763755}, {combination_id=8, sum=91150.31256609343}, {combination_id=9, sum=154533.00999491967}, {combination_id=10, sum=70.9462953139901}, {combination_id=11, sum=131088.1173274252}, {combination_id=16, sum=138773.89365836722}, {combination_id=17, sum=169468.31783570605}, {combination_id=18, sum=187.01419032373772}, {combination_id=19, sum=169348.59124588178}, {combination_id=24, sum=344192.1823993208}, {combination_id=25, sum=368021.98340863246}, {combination_id=26, sum=1099.726381880645}, {combination_id=27, sum=120300.80371723145}, {combination_id=32, sum=30727.9863323943}, {combination_id=33, sum=32447.448216822748}, {combination_id=35, sum=17022.569917969224}, {combination_id=40, sum=3612777.7362364563}, {combination_id=41, sum=4653374.732761122}, {combination_id=42, sum=1.2069380357861519}, {combination_id=43, sum=141986.644780166}, {combination_id=48, sum=304470.4303764108}, {combination_id=49, sum=15996.28762080348}, {combination_id=50, sum=105.80777274642706}, {combination_id=51, sum=1264.7602374772819}, {combination_id=56, sum=6716338.77120932}, {combination_id=57, sum=4235423.029724685}, {combination_id=58, sum=3.144002994961852}, {combination_id=59, sum=103430.39167891139}, {combination_id=64, sum=0.006128999855036454}, {combination_id=65, sum=0.002673658777048866}, {combination_id=66, sum=0.6322149231281574}, {combination_id=67, sum=2202.142582589154}, {combination_id=75, sum=134.5951631759226}, {combination_id=80, sum=4404.820145847059}, {combination_id=81, sum=1369.7075793679264}, {combination_id=82, sum=2.997039638474547}, {combination_id=83, sum=2294.9628761803424}, {combination_id=88, sum=11035.405780256213}, {combination_id=89, sum=419.9890046243735}, {combination_id=91, sum=5088.299355017082}, {combination_id=96, sum=109519.12767211127}, {combination_id=104, sum=186648.4560127192}, {combination_id=105, sum=64916.135910791185}, {combination_id=107, sum=8689.032652212129}, {combination_id=112, sum=31367.983856297305}, {combination_id=113, sum=84.89206650442497}, {combination_id=120, sum=73375.48775825281}, {combination_id=121, sum=82845.78346275023}, {combination_id=128, sum=7446.544484407326}, {combination_id=129, sum=2427.958712908404}, {combination_id=130, sum=55.308880399182776}, {combination_id=131, sum=2761.472360604926}, {combination_id=136, sum=452.3893597856779}, {combination_id=137, sum=14.708787129175107}, {combination_id=138, sum=6.7058820551370875E-6}, {combination_id=139, sum=292.5629122812526}, {combination_id=144, sum=80128.83762274613}, {combination_id=145, sum=7544.712377221982}, {combination_id=146, sum=1.8740358613087005}, {combination_id=147, sum=2023.9866690154188}, {combination_id=152, sum=2644.3208273544615}, {combination_id=153, sum=7755.67651780068}, {combination_id=154, sum=0.14863999802696526}, {combination_id=155, sum=637.6071058140784}, {combination_id=160, sum=14381.129722447387}, {combination_id=161, sum=71.5337218856298}, {combination_id=168, sum=56498.44079506081}, {combination_id=169, sum=223.758030964711}, {combination_id=176, sum=279516.5753299511}, {combination_id=177, sum=1289.4469211949745}, {combination_id=178, sum=451.9381317534411}, {combination_id=184, sum=215887.25189947657}, {combination_id=185, sum=6184.2463723879}, {combination_id=187, sum=372.345037897648}, {combination_id=192, sum=1.8570195869887908E-4}, {combination_id=193, sum=2.2500000113723218E-4}, {combination_id=194, sum=0.006024074640136931}, {combination_id=195, sum=1746.180152228621}, {combination_id=208, sum=12932.644086910326}, {combination_id=209, sum=278.2502231863185}, {combination_id=210, sum=0.012908925382684549}, {combination_id=211, sum=1403.785390695549}, {combination_id=216, sum=2061.6743562079964}, {combination_id=217, sum=56.5534113592679}, {combination_id=219, sum=16.83605697072028}, {combination_id=224, sum=9024.302711640757}, {combination_id=232, sum=6250.35044815977}, {combination_id=240, sum=51492.99651463729}, {combination_id=241, sum=295.6935615287831}, {combination_id=248, sum=10242.467296731418}, {combination_id=249, sum=19.19385395382278}]",EGY_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a8,EGY,"[{combination_id=8, sum=41.99304376354742}, {combination_id=10, sum=0.0012855882592060985}, {combination_id=48, sum=24.905866163482063}, {combination_id=56, sum=16.871168294476107}, {combination_id=128, sum=0.9866160058758169}, {combination_id=136, sum=132.69662932896972}, {combination_id=137, sum=1.4200000441633165E-4}, {combination_id=138, sum=0.16232712893446052}, {combination_id=176, sum=66.671760047783}, {combination_id=184, sum=5448.694779033131}, {combination_id=185, sum=30.939451325026766}, {combination_id=186, sum=0.5459060060857155}]",EGY_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a9,BGD,"[{combination_id=12, sum=1972.0771381857458}, {combination_id=13, sum=16986.780728868504}, {combination_id=14, sum=788.2615767178143}, {combination_id=15, sum=11723.39374891176}, {combination_id=28, sum=97.0497767750466}, {combination_id=29, sum=9.731177654161172}, {combination_id=30, sum=41.149214094117575}, {combination_id=31, sum=2.325848028063774}, {combination_id=44, sum=5237096.747901933}, {combination_id=45, sum=8529942.443287203}, {combination_id=46, sum=119034.4010584901}, {combination_id=47, sum=450119.15710418293}, {combination_id=60, sum=28937.666157412343}, {combination_id=61, sum=36366.585586044006}, {combination_id=62, sum=8136.502192392945}, {combination_id=63, sum=1805.1218917742372}, {combination_id=108, sum=12132.382568143308}, {combination_id=109, sum=57396.94137058639}, {combination_id=110, sum=16511.961588069797}, {combination_id=111, sum=181.26155737414956}, {combination_id=142, sum=1.8722090125083923}, {combination_id=172, sum=5352.640191392973}, {combination_id=173, sum=24972.0863837317}, {combination_id=174, sum=8456.99653941195}, {combination_id=175, sum=731.8041073288841}, {combination_id=188, sum=216.449862934649}, {combination_id=189, sum=45.50438388437033}, {combination_id=190, sum=87.05112056434155}, {combination_id=191, sum=6.494419150054455}, {combination_id=236, sum=592.626578271389}, {combination_id=237, sum=731.5090904068202}, {combination_id=238, sum=1246.1955699175596}, {combination_id=239, sum=47.71604657173157}]",BGD_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000aa,BGD,"[{combination_id=40, sum=3463514.222877379}, {combination_id=41, sum=1668708.6383887343}, {combination_id=44, sum=790157.4963966277}, {combination_id=45, sum=1144461.8903121948}, {combination_id=105, sum=6121.376560375779}, {combination_id=108, sum=9599.8025043495}, {combination_id=109, sum=2518.751645091921}, {combination_id=168, sum=545.2140815034509}, {combination_id=169, sum=17867.60493398887}, {combination_id=172, sum=133.78816098719835}, {combination_id=173, sum=11231.183273514733}, {combination_id=233, sum=561.0609682686627}, {combination_id=237, sum=68.8612390756607}]",BGD_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ab,BGD,"[{combination_id=4, sum=204205.78212583455}, {combination_id=5, sum=95015.71981643717}, {combination_id=6, sum=1489.1793712179597}, {combination_id=7, sum=587.1050973132983}, {combination_id=12, sum=1411096.6920724262}, {combination_id=13, sum=1384007.7260823026}, {combination_id=14, sum=302180.3343946446}, {combination_id=15, sum=486843.09064403834}, {combination_id=20, sum=42421.29416037351}, {combination_id=21, sum=9906.297217894346}, {combination_id=22, sum=293.48897826995926}, {combination_id=23, sum=297.5428986996412}, {combination_id=28, sum=2308645.5200199373}, {combination_id=29, sum=612914.126882175}, {combination_id=30, sum=1235355.165756965}, {combination_id=31, sum=910162.5322292608}, {combination_id=36, sum=403086.895666472}, {combination_id=37, sum=131030.32801206775}, {combination_id=44, sum=8938996.95919822}, {combination_id=45, sum=1.3746005089284863E7}, {combination_id=46, sum=2394.159597696532}, {combination_id=47, sum=486633.65448448097}, {combination_id=52, sum=5540.537574971479}, {combination_id=53, sum=1795.7250776196172}, {combination_id=60, sum=577872.1291591987}, {combination_id=61, sum=1292754.8615872122}, {combination_id=62, sum=9769.385746099055}, {combination_id=63, sum=7646.923350021243}, {combination_id=76, sum=2600.9162872621387}, {combination_id=78, sum=273.60541408509016}, {combination_id=84, sum=660.9596428987552}, {combination_id=85, sum=86.78098838151085}, {combination_id=92, sum=66585.2684845667}, {combination_id=93, sum=5319.324423929676}, {combination_id=94, sum=101.36772818127098}, {combination_id=100, sum=50.24974091127514}, {combination_id=108, sum=426014.7091214744}, {combination_id=109, sum=153364.79147751257}, {combination_id=116, sum=8012.013210274196}, {combination_id=117, sum=56.299013931304216}, {combination_id=124, sum=136110.62824784376}, {combination_id=125, sum=13783.968609556643}, {combination_id=132, sum=95.42232990264893}, {combination_id=133, sum=118.01537084579468}, {combination_id=134, sum=20.713939211678273}, {combination_id=140, sum=4166.466415222376}, {combination_id=141, sum=2439.4366735819494}, {combination_id=142, sum=12917.89200223664}, {combination_id=143, sum=1421.1858882536783}, {combination_id=150, sum=7.977049112319946}, {combination_id=156, sum=954.076601009122}, {combination_id=157, sum=668.8990785107017}, {combination_id=158, sum=22539.29671970733}, {combination_id=159, sum=14735.430362232124}, {combination_id=164, sum=565.2483820915222}, {combination_id=165, sum=610.0000838041306}, {combination_id=172, sum=935.186441719532}, {combination_id=173, sum=3508.3433058756677}, {combination_id=174, sum=13.061340779066086}, {combination_id=175, sum=60.22757550701499}, {combination_id=188, sum=33.4726060051471}, {combination_id=189, sum=1085.8908115644008}]",BGD_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ac,BGD,"[{combination_id=4, sum=7744.803862445378}, {combination_id=5, sum=374.1051036909953}, {combination_id=12, sum=540592.687888105}, {combination_id=13, sum=267309.2445401878}, {combination_id=20, sum=1.5331914971856508}, {combination_id=21, sum=11.398752227425575}, {combination_id=28, sum=30320.496208739838}, {combination_id=29, sum=12589.768465168774}, {combination_id=44, sum=483000.69116990233}, {combination_id=45, sum=212563.065519343}, {combination_id=76, sum=24938.177857478102}, {combination_id=77, sum=7663.315289329737}, {combination_id=108, sum=8396.544887374457}, {combination_id=132, sum=33.41577625274658}, {combination_id=140, sum=5983.015753149373}, {combination_id=141, sum=142.85752008482814}]",BGD_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ad,PSE,"[{combination_id=1, sum=32.427538324015984}, {combination_id=16, sum=913768.1251840382}, {combination_id=17, sum=979.7943190427242}, {combination_id=18, sum=16.642265437631046}, {combination_id=24, sum=38808.71049021612}, {combination_id=32, sum=1037.9284693248826}, {combination_id=40, sum=312.33929800943594}, {combination_id=48, sum=31091.573727282514}, {combination_id=56, sum=530.5446753779262}, {combination_id=80, sum=9692.499139993583}, {combination_id=88, sum=8237.722323225324}, {combination_id=96, sum=1618.8324444517493}, {combination_id=104, sum=1839.1293344725184}, {combination_id=112, sum=94.77893654210493}, {combination_id=120, sum=2.9799859821796417}, {combination_id=128, sum=7184.924317206442}, {combination_id=129, sum=3.0373402202830597}, {combination_id=144, sum=41379.11902308639}, {combination_id=145, sum=94.83204859495163}, {combination_id=152, sum=3452.2228638513416}, {combination_id=160, sum=3.2757249884307384}, {combination_id=208, sum=1478.1353595554829}, {combination_id=224, sum=1.8161519914865494}]",PSE_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ae,PSE,"[{combination_id=16, sum=735258.3237136161}, {combination_id=24, sum=40098.94176676514}, {combination_id=48, sum=440905.34165652946}, {combination_id=49, sum=1.2818619944155216}, {combination_id=56, sum=10720.480104653874}, {combination_id=57, sum=13.572948649607817}, {combination_id=80, sum=9256.117883583789}, {combination_id=88, sum=12.87643335400259}, {combination_id=112, sum=25446.35724156983}, {combination_id=120, sum=126.55685170506877}, {combination_id=121, sum=0.9390014219444756}, {combination_id=144, sum=13107.86251711934}, {combination_id=176, sum=22823.2192679859}, {combination_id=177, sum=13.666976287829522}, {combination_id=184, sum=1607.0824278953733}, {combination_id=185, sum=65.53511094800653}, {combination_id=208, sum=58.133505184203386}, {combination_id=240, sum=0.20148099586367607}, {combination_id=248, sum=0.08456200081855059}]",PSE_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000af,MDA,"[{combination_id=1, sum=15.149738281965256}, {combination_id=8, sum=27135.24602346081}, {combination_id=9, sum=23.009741997346282}, {combination_id=16, sum=110405.22531581402}, {combination_id=17, sum=4676.216137674131}, {combination_id=24, sum=489198.8235129108}, {combination_id=25, sum=14848.689775751187}, {combination_id=64, sum=2042.297477722168}, {combination_id=65, sum=239.345994126983}, {combination_id=72, sum=22250.36471093964}, {combination_id=73, sum=856.4420989245154}, {combination_id=80, sum=2950.1711984996364}, {combination_id=81, sum=82.80354483235715}, {combination_id=88, sum=26234.673214106202}, {combination_id=89, sum=617.6389911260414}, {combination_id=144, sum=24.15008081914857}, {combination_id=145, sum=0.33725400269031525}, {combination_id=152, sum=94.67742991100386}, {combination_id=153, sum=1.4260409961589176}, {combination_id=216, sum=34.00370596349239}]",MDA_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b0,MDA,"[{combination_id=16, sum=0.03026656924801714}, {combination_id=17, sum=3.367109714863895}, {combination_id=24, sum=295.0511674744131}, {combination_id=25, sum=4.75555597797225}, {combination_id=65, sum=0.6173751637059967}, {combination_id=80, sum=121.44328790903091}, {combination_id=81, sum=25.52209369736626}, {combination_id=88, sum=310.1108360964848}, {combination_id=89, sum=10.651512061856435}]",MDA_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b4,MWI,"[{combination_id=1, sum=14.00842496905534}, {combination_id=8, sum=340421.8015781981}, {combination_id=9, sum=982.4130486350118}, {combination_id=16, sum=10.188967934343964}, {combination_id=24, sum=76822.80794695791}, {combination_id=25, sum=105.93660153952078}, {combination_id=32, sum=10659.204125090035}, {combination_id=33, sum=725.6544473792346}, {combination_id=40, sum=243270.9684728667}, {combination_id=41, sum=13060.583007730824}, {combination_id=48, sum=3891.9557175543487}, {combination_id=49, sum=2.238096973800566}, {combination_id=56, sum=55105.66223243614}, {combination_id=57, sum=543.6869442692332}, {combination_id=64, sum=1779.6590436082274}, {combination_id=65, sum=9.553334908079705}, {combination_id=72, sum=12865.172800932025}, {combination_id=73, sum=27.17758418207086}, {combination_id=80, sum=114.58575289524089}, {combination_id=88, sum=4776.270339836014}, {combination_id=96, sum=1337.5406845524637}, {combination_id=97, sum=6.076479109098727}, {combination_id=104, sum=15507.766049339942}, {combination_id=105, sum=1007.597545968909}, {combination_id=112, sum=6031.672950865522}, {combination_id=113, sum=47.7397801130719}, {combination_id=120, sum=16869.12974487259}, {combination_id=121, sum=37.11138813251819}]",MWI_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b5,MWI,"[{combination_id=1, sum=4915.244960668867}, {combination_id=8, sum=1997781.4771488423}, {combination_id=9, sum=5879.723306247375}, {combination_id=16, sum=505053.9801233204}, {combination_id=17, sum=11008.097493157522}, {combination_id=24, sum=2153084.6935133096}, {combination_id=25, sum=9974.893425287146}, {combination_id=64, sum=42198.36692485036}, {combination_id=65, sum=244.5484883757672}, {combination_id=72, sum=112080.95239557835}, {combination_id=73, sum=3481.4169973369403}, {combination_id=80, sum=70333.66081797538}, {combination_id=81, sum=3115.1276021319063}, {combination_id=88, sum=158630.76459653565}, {combination_id=89, sum=5871.245551228611}, {combination_id=128, sum=119.86931611998897}, {combination_id=129, sum=0.26194190378574767}, {combination_id=136, sum=17.67169615998864}, {combination_id=144, sum=507.15232480438124}, {combination_id=145, sum=6.919703095466699}, {combination_id=152, sum=792.4239468482338}, {combination_id=153, sum=0.5540329997893423}]",MWI_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b6,MWI,"[{combination_id=1, sum=466.9413901311645}, {combination_id=8, sum=66170.06066712154}, {combination_id=9, sum=22780.579864801926}, {combination_id=16, sum=71436.06724567644}, {combination_id=17, sum=99.40367435391765}, {combination_id=24, sum=26486.374046516863}, {combination_id=25, sum=1936.023610615829}, {combination_id=64, sum=5327.568041756389}, {combination_id=65, sum=92.01299681393411}, {combination_id=72, sum=5390.424926924818}, {combination_id=73, sum=203.45655895388717}, {combination_id=80, sum=4330.647418516945}, {combination_id=81, sum=0.5460705402435041}, {combination_id=88, sum=1212.8869824289782}]",MWI_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b7,MWI,"[{combination_id=1, sum=600.5546304797458}, {combination_id=8, sum=1152136.6414999147}, {combination_id=9, sum=14811.899619961314}, {combination_id=16, sum=14270.0293757607}, {combination_id=17, sum=61.966284306872694}, {combination_id=24, sum=1079096.526505613}, {combination_id=25, sum=1934.0303898135098}, {combination_id=32, sum=2577.797254674006}, {combination_id=33, sum=239.10157100497122}, {combination_id=40, sum=219293.27392602607}, {combination_id=41, sum=12366.547087820663}, {combination_id=48, sum=1960.9869531831937}, {combination_id=49, sum=41.095151803063345}, {combination_id=56, sum=89007.5390538033}, {combination_id=57, sum=375.26453978215386}, {combination_id=64, sum=187.90399775576952}, {combination_id=65, sum=59.289525941581815}, {combination_id=72, sum=23825.593094557094}, {combination_id=73, sum=2293.83704930792}, {combination_id=80, sum=1399.2443962098243}, {combination_id=81, sum=221.17094066179578}, {combination_id=88, sum=38715.290952929165}, {combination_id=89, sum=33.182840769179165}, {combination_id=96, sum=690.694769054666}, {combination_id=97, sum=2200.3658497483184}, {combination_id=104, sum=4990.05934161972}, {combination_id=105, sum=1785.2608713392783}, {combination_id=112, sum=167.3791969657359}, {combination_id=113, sum=3.838486973196268}, {combination_id=120, sum=837.0350433367996}, {combination_id=121, sum=38.55178227021066}, {combination_id=136, sum=6.908542084565852}, {combination_id=152, sum=31.052990009542555}]",MWI_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
